KEY,NOTES_FOR_LOCALISATION,LINE_EN,LINE_XX,LINE_FR,LINE_IT,LINE_DE,LINE_ES,LINE_BP,LINE_JP,LINE_RU,LINE_KP,LINE_CN,LINE_XX
$book1_11_page1_2,,Using Glue made from Propolis and infused sticks we can make Cogs.,XX,"En utilisant de la colle à base de propolis et des tiges infusées, il est possible de fabriquer des rouages.","Usando la colla ottenuta dalla propoli e dei bastoncini infusi, puoi realizzare delle ruote dentate.",Mit Klebstoff aus Propolis und Stöcken aus dem Infusor können wir Zahnräder herstellen.,"Con un poco de pegamento hecho a base de propóleo y varas infusionadas, podemos hacer engranajes.","Usando Cola feita com Própolis e varas infundidas, podemos criar Engrenagens.",プロポリスからできたのりと強化された木の棒を使って歯車を作ることができる。,,,我们可以把蜂胶制成的胶水和注脂木棍做成发条.,XX
$book1_11_page1_3,,With cogs we can start making semi-automatic Clockwork Machines,XX,"Avec ces rouages, on peut commencer à fabriquer des machines semi-automatiques.","Con esse, possiamo iniziare a fabbricare delle macchine a ingranaggio semi-automatiche.",Mit Zahnrädern können wir halbautomatische Uhrwerkmaschinen herstellen,Los engranajes nos permitirán fabricar máquinas semiautomáticas con mecanismos.,Com engrenagens podemos criar Máquinas de Engrenagens semiautomáticas.,歯車を使えば半自動のぜんまいじかけの機械が作れる,,,"有了发条, 我们就可以开始制造半自动发条机器了",XX
$book1_11_page2_1,,All you have to do with clockwork machines is wind them up and watch them go!,XX,"Tout ce que tu as à faire avec les machines semi-automatiques, c'est de les remonter et de les regarder se mettre au travail à ta place !",Tutto quello che devi fare con queste macchine a ingranaggio è caricarle e vederle lavorare!,"Alles, was man bei einem Uhrwerk tun muss, ist, es aufzuziehen und zu beobachten, wie es läuft!",Lo único que tienes que hacer es darles cuerda a las máquinas ¡y disfrutar de su trabajo!,Tudo o que precisa fazer com as máquinas de engrenagem é dar corda e elas fazem o resto sozinhas!,ぜんまいじかけの機械を動かすには取っ手を巻き上げて、あとは見ているだけ！,,,"你要做的就是上好发条, 然后看着它们工作就行啦!",XX
$book1_11_page2_2,,Let's start by upgrading your Sawbench into a Sawmill.,XX,Commençons par transformer ton banc de scie en scierie.,Iniziamo trasformando il tuo banco sega in una segheria.,Beginnen wir mit der Aufrüstung deiner Sägebank zu einem Sägewerk.,Empecemos por mejorar nuestra sierra a un aserradero.,Vamos começar atualizando sua Serra de mesa para uma Serraria.,ノコ台を製材機にアップグレードしてみよう。,,,我们先来把你的锯床升级成锯木机.,XX
$book1_12_id,,Sweet To The Core,XX,Quand il gèle à pierre fendre,Dolce come il Cristalmiele,Süß bis ins Mark,Dulce hasta la médula,Doce como Cristamel,コアまで甘い,,,甜到核心,XX
$book1_12_page1_1,,Honeycore is a strange crystal - it vibrates when there are active hives nearby.,XX,La miellite est un cristal plus qu'étrange. Il vibre lorsqu'il y a des ruches actives à proximité.,Il Cristalmiele è uno strano cristallo - vibra quando ci sono degli alveari attivi nelle vicinanze.,"Honigkern ist ein seltsamer Kristall - er vibriert, wenn aktive Bienenstöcke in der Nähe sind.",La mielita es un cristal extraño: vibra cuando hay colmenas activas cerca.,Cristamel é um cristal estranho - ele vibra quando está perto de colmeias ativas.,ハニーコアは不思議な結晶 - 稼働中の巣が近くにあると振動するんだ。,,,"蜜核是一种神奇的水晶 - 当附近有活蜂巢时, 它就会震动.",XX
$book1_12_page1_2,,"Out in the Tundra, Bobbee has been working on ways to create Honeycore machines that harness the power of bees!",XX,"Dans la toundra, Samiel cherche à créer des machines à à base de miellite qui exploitent le pouvoir des abeilles !","Nella tundra, Apessandro sta lavorando su dei modi per creare delle macchine di Cristalmiele che possano sfruttare la potenza delle api!","Draußen in der Tundra hat Bienedikt an der Entwicklung von Honigkern-Maschinen gearbeitet, die die Kraft der Bienen nutzbar machen!","Allí en la tundra, ¡Poleny estuvo trabajando en nuevas máquinas de mielita que aprovechen el poder de las abejas!","Na Tundra, Bel tem se esforçado para criar máquinas de Cristamel que usam o poder das abelhas!",ツンドラではハチ郎が、ハチの力を利用するハニーコアの機械を製作している。,,,位于苔原的鲍蜜一直在努力研究利用蜜蜂力量的蜜核机器!,XX
$book1_12_page2_1,,"If you mine some of the Honeycore crystals that you come across, you'll be able to trade them with Bobbee for some of their prototypes",XX,"Si tu exploites les cristaux de miellite que tu trouves, tu pourras les échanger avec Samiel contre certains de ses prototypes.","Se estrai i cristalli di Cristalmiele che incontrerai sul tuo cammino, potrai darli ad Apessandro in cambio dei suoi prototipi.","Wenn du einige der Honigkern-Kristalle abbaust, die du findest, kannst du sie bei Bienedikt gegen Prototypen eintauschen","Si extraes algunos de los cristales de mielita que te encuentres, podrás intercambiárselos a Poleny por algunos de sus prototipos.","Se você minerar alguns Cristaméis que encontrar, você pode trocá-los por alguns protótipos de Bel.",ハニーコアの結晶を採掘できたときは、ハチ郎のところへ行けば機械の原型と交換してくれる,,,"如果你挖到蜜核水晶, 可以卖给鲍蜜来换取原型机",XX
$book1_13_id,,Menu Magic,XX,Magie de l'interface,La magia dei menu,Menü-Magie,La magia de los menús,Magia dos menus,メニューの操作,,,神奇菜单,XX
$book1_13_page1_1,,"As you might have realised by now, there's a lot of menus in this game!",XX,Tu as sans doute remarqué qu'il y a beaucoup de menus dans ce jeu !,"Come ormai avrai capito, ci sono tantissimi menu in questo gioco!","Wie du vielleicht schon bemerkt hast, gibt es in diesem Spiel eine Menge Menüs!","Como ya te habrás dado cuenta, ¡este juego cuenta con un montón de menús!",Você deve ter percebido que esse jogo tem muitos menus!,もう気づいているだろうけど、このゲームにはメニューがたくさんある！,,,"你应该也发现了, 游戏中有非常多的菜单!",XX
$book1_13_page1_2,,"If you're unsure what a menu is, or what you can do with it, just press the ★ button for some handy hints!",XX,"Si tu veux en savoir plus sur un menu, appuie simplement sur ★ pour obtenir des conseils pratiques !","Se non sai che menu stai visualizzando, o quale sia il suo scopo, premi il pulsante ★ per ottenere dei consigli pratici!","Wenn du dir nicht sicher bist, was ein Menü genau beschreibt oder was du damit machen kannst, drücke einfach die Taste ★, um einige praktische Hinweise zu erhalten!","Si no tienes muy en claro qué hace un menú, ¡tan solo oprime el botón ★ para obtener algunas pistas!","Se não souber o que um menu é, ou o que fazer com ele, é só apertar o botão ★ para pegar algumas dicas!",何のメニューか分からないとか、何ができるか分からないときには★ボタンでヒントを見てみよう！,,,"如果你不确定某个菜单是什么, 或者不知道该怎么使用, 只要按★按钮就能获得便利的提示!",XX
$book1_13_page1_gp2,,"If you're unsure what a menu is, or what you can do with it, just press the ⑥ button for some handy hints!",XX,"Si tu veux en savoir plus sur un menu, appuie simplement sur ⑥ pour obtenir des conseils pratiques !","Se non sai che menu stai visualizzando, o quale sia il suo scopo, premi il pulsante ⑥ per ottenere dei consigli pratici!","Wenn du dir nicht sicher bist, was ein Menü genau beschreibt oder was du damit machen kannst, drücke einfach die Taste ⑥, um einige praktische Hinweise zu erhalten!","Si no tienes muy en claro qué hace un menú, ¡tan solo oprime el botón ⑥ para obtener algunas pistas!","Se não souber o que um menu é, ou o que fazer com ele, é só apertar o botão ⑥ para pegar algumas dicas!",何のメニューか分からないとか、何ができるか分からないときには⑥ボタンでヒントを見てみよう！,,,"如果你不确定某个菜单是什么, 或者不知道该怎么使用, 只要按⑥按钮就能获得便利的提示!",XX
$book1_13_page2_1,,You can move any open menus by dragging the top menu 'bar'!,XX,Tu peux déplacer tous les menus ouverts en faisant glisser la barre du menu supérieur !,Puoi spostare qualsiasi menu aperto trascinando la barra superiore del menu!,Du kannst alle geöffneten Menüs durch Ziehen der oberen Menüleiste verschieben!,¡Puedes mover cualquier menú abierto arrastrándolo desde la 'barra' de menú superior!,Você pode mover qualquer menu aberto arrastando a 'barra' no topo do menu!,上部のメニュー「バー」をドラッグすれば開いたメニューを動かすことができるよ！,,,只要拖动顶部的菜单'栏'就可以移动任意菜单!,XX
$book1_13_page2_2,,"Menus will stay open until you close them, or get too far away from them. They just miss you so much you see!",XX,"Les menus resteront ouverts jusqu'à ce que tu les fermes, ou que tu t'en éloignes trop. Tu leur manques tant, tu vois !",I menu resteranno aperti fin quando non li chiuderai o ti allontanerai troppo. Moriranno di malinconia a non vederti!,"Die Menüs bleiben so lange geöffnet, bis du sie schließt oder dich zu weit von ihnen entfernst. Sie vermissen dich dann einfach so sehr, weißt du?",Los menús se quedarán abiertos hasta que los cierres o te alejes lo suficiente de ellos. ¿Ves? ¡Te extrañan tanto!,"Menus ficarão abertos até que os feche, ou se afaste demais deles. Eles morrem de saudades!",メニューはキミが閉じるか遠くへ行くまで開いたままだよ。キミって好かれてるね！,,,"除非你手动关闭, 或是距离太远, 菜单将会一直保持打开的状态. 你看它们多牵挂你!",XX
$book1_13_page2_gp1,,Whenever a menu is opened your inventory will automatically open too.,XX,"Chaque fois qu'un menu est ouvert, ton inventaire s'ouvre automatiquement.","Ogni qual volta viene aperto un menu, si apre automaticamente anche il tuo inventario.","Immer wenn ein Menü geöffnet wird, öffnet sich automatisch auch dein Inventar.","Cuando se abra un menú, tu inventario también se abrirá automáticamente.","Sempre que um menu for aberto, seu inventário também abrirá.",メニューを開くと自動的にインベントリも開くよ。,,,"每当打开一个菜单, 你的物品栏也会自动打开.",XX
$book1_13_page2_gp2,,"To close a menu press ④, any item still picked up will be dropped on the floor!",XX,"Pour fermer un menu, appuie sur ④. Tout élément ramassé se rangera !",Per chiudere un menu premi ④. Tutti gli oggetti raccolti verranno riposti in automatico!,"Um ein Menü zu schließen, drücke ④. Jeder Gegenstand, den du noch aufnimmst, wird wieder eingepackt!","Para cerrar un menú, oprime ④. ¡Cualquier objeto que tengas en las manos volverá a su lugar!","Para fechar um menu aperte ④, qualquer item estiver segurando será devolvido!",④を押すとメニューが閉じて、拾ったアイテムは自動で戻るよ！,,,"按④可以关闭一个菜单, 拿取中的任意物品都会自动返回!",XX
$book1_14_id,,Advanced Controls,XX,Commandes avancées,Controlli avanzati,Erweiterte Steuerung,Controles avanzados,Controles Avançados,その他の操作,,,进阶操作,XX
$book1_14_page1_1,,"At this point you're probably sick of moving things one by one, if only there was a quicker way to move stuff around?",XX,"À ce stade, tu en as probablement assez vous déplacer sur les objets un par un. Si seulement il y avait un moyen plus rapide de les déplacer...",A questo punto non ne potrai sicuramente più di spostare sulle cose una a una. Se solo ci fosse un modo più rapido per spostare le cose...,"Wahrscheinlich hast du es inzwischen satt, alles einzeln zu verschieben Wenn es doch nur einen schnelleren Weg gäbe, Dinge zu verschieben...","Seguro que, a esta altura, ya te cansaste un poco de hacer de mover cada cosita, una por una... ¿Y si hubiera una forma más rápida de mover los objetos?","A essa altura, você provavelmente não aguenta mais mexer em cada coisinha. Não seria ótimo se tivesse um jeito mais rápido de mover as coisas?",一つずつ動かすのは疲れませんか？もっと効率がいい方法はないのかな？,,,到现在你应该已经对于一个一个搬运东西感到厌烦了吧? 如果能有更快的方法来移动东西有多好?,XX
$book1_14_page1_2,,"Luckily for you, there is! When any two menus are open you can use ▤ while clicking with ◆ to move that stack to the other menu.",XX,"Heureusement pour toi, il y en a un ! Lorsque deux menus sont ouverts, tu peux utiliser ▤ tout en cliquant avec ◆ pour déplacer la pile vers l'autre menu.","Per tua fortuna, c'è, eccome! Quando hai due menu aperti, puoi usare ▤ mentre clicchi con ◆ per spostare quella pila nell'altro menu.","Zu deinem Glück gibt es den! Wenn zwei beliebige Menüs geöffnet sind, kannst du ▤ verwenden, während du mit ◆ klickst, um den Stapel in das andere Menü zu verschieben.","¡Estás de suerte, porque tal cosa existe! Cuando haya dos menús abiertos, puedes usar ▤ mientras haces clic con ◆ para mover esa pila al otro menú.",Sorte a sua que existe! Quando dois menus estão abertos você pode usar ▤ enquanto clica com ◆ para mover a pilha para o outro menu.,そんなキミに朗報だよ！メニューが2つ以上開いているときには◆でクリックしながら▤を使ってそのスタックを別のメニュー内に移動させることができる。,,,"真的有喔! 打开两个菜单时, 你可以按▤, 同时用◆点击来把一堆物品移动到另一个菜单.",XX
$book1_14_page1_gp2,,"Luckily for you, there is! When a menu is open you can use ⑤ on a slot to move that item to the other menu.",XX,"Heureusement pour toi, il y en a un ! Lorsque deux menus sont ouverts, tu peux utiliser ▤ sur un emplacement pour déplacer l'objet vers l'autre menu.","Per tua fortuna, c'è, eccome! Quando hai due menu aperti, puoi usare ⑤ per spostare quell'oggetto nell'altro menu.","Zu deinem Glück gibt es den! Wenn ein Menü geöffnet ist, kannst du ⑤ in einen Bereich klickst, um diesen Eintrag in das andere Menü zu verschieben.","¡Estás de suerte, porque tal cosa existe! Cuando haya un menú abierto, puedes usar ⑤ en un espacio para mover ese objeto al otro menú.",Sorte a sua que existe! Quando um menu está aberto você pode usar ⑤ em um espaço para mover aquele item para outro menu.,そんなキミに朗報だよ！メニューが開いているときにはスロットを押しながら⑤を使ってそのアイテムを別のメニュー内に移動させることができる。,,,"告诉你一个好消息! 打开一个菜单时, 你可以对一个槽位使用⑤来把物品移动到另一个菜单.",XX
$book1_14_page2_1,,"If you have more than two menus open, you can use the ◘ button to set that menu as the 'target'.",XX,"Si tu as plus de deux menus ouverts, tu peux utiliser le bouton ◘ pour définir un menu comme « cible ».","Se hai più di due menu aperti, puoi usare il pulsante ◘ per impostare quel menu come 'obiettivo'.","Wenn du mehr als zwei Menüs offen hast, kannst du mit ◘ dieses Menü als 'Ziel' festlegen.","Si tienes más de dos menús abiertos, puedes usar el botón ◘ para establecer ese menú como el 'objetivo'.","Se você tiver mais do que dois menus abertos, pode usar o botão ◘ para definir aquele menu como 'alvo'.",メニューが2つ以上開いているときには◘ボタンを使って1つのメニューを操作対象にしよう。,,,"如果你打开了两个以上的菜单, 可以用◘按钮来将该菜单设置为'目标'.",XX
$book1_14_page2_2,,"All ▤ clicked items will be yeeted over to the target menu, wee!",XX,"Tous les objets cliqués ▤ seront transférés vers le menu cible, youhou !","Tutti gli oggetti su cui hai fatto clic con ▤ saranno trasferiti verso il menu obiettivo, wee!","Alle ▤ angeklickten Elemente werden in das Zielmenü verschoben, wohoo!",Todos los objetos en los que hagas clic con ▤ se enviarán al menú objetivo. ¡Yujuuu!,"Todos os itens clicados ▤ com serão lançados para o menu alvo, voosh!",▤クリックされたアイテムを操作対象のメニューにまとめて移動できる。やったね！,,,"所有按▤点击的物品都会被传送到目标菜单, 神奇吧!",XX
$book1_14_page2_3,,You can also press ◱ while hovering over any menu to set it as the target. Now we're cooking!!,XX,Tu peux également appuyer sur ◱ en survolant n'importe quel menu pour le définir comme cible. Maintenant on est bons !,Puoi anche premere ◱ mentre passi su un qualsiasi menu per impostare quel menu come obiettivo. Ora sì che si ragiona!,"Du kannst auch ◱ drücken, während du den Mauszeiger über ein beliebiges Menü bewegst, um es als Ziel festzulegen. Ganz großes Kino!",También puedes oprimir ◱ mientras preseleccionas cualquier menú para establecerlo como el objetivo. ¡Ahora sí es una fiesta!,"Você também pode apertar ◱ enquanto está com o mouse em cima de um menu para defini-lo como alvo. Agora sim, hein?!",メニューの上にカーソルを合わせて◱を押すことでも操作対象に設定できるよ。いい感じだね！,,,你也可以按◱把当前鼠标悬停的菜单设置为目标. 开始上手了吧!,XX
$book1_14_page2_gp1,,You can also hold ⑤ down while moving around with ① to move things en-masse.,XX,Tu peux aussi maintenir ⑤ enfoncé tout en te déplaçant avec ① pour déplacer les choses en tas.,Puoi anche tenere premuto ⑤ mentre ti muovi con ① per muovere oggetti in massa.,"Du kannst auch ⑤ gedrückt halten, während du dich mit ① bewegst, um Dinge en-masse zu bewegen.",También puedes mantener ⑤ mientras te mueves con ① para mudar objetos en masa.,Você também pode segurar ⑤ enquanto se move com ① para mover grupos de coisas.,①で動かしながら⑤を長押しすることでもアイテムを一気に移動させられるよ。,,,你可以在按住⑤的同时用①把所有东西整体移动.,XX
$book1_14_page2_gp2,,Now we're cooking!!,XX,Maintenant on est bons !,Ora sì che si ragiona!,Ganz großes Kino!,¡Ahora sí es una fiesta!,"Agora sim, hein?!",ノッてきたね！,,,你越来越熟练了!,XX
$book1_15_id,,Keeping Organised,XX,Rangement,Organizzazione,Organisiert bleiben,Mantener el orden,Organizando as coisas,整理する,,,保持整洁,XX
$book1_15_page1_1,,You've already amassed quite a hoard of stuff huh? You're like a smug dragon lounging on your mountain of bees and wood.,XX,T'as déjà amassé un sacré paquet de trucs ! Tu es tel un dragon se prélassant sur sa montagne d'abeilles et de bois.,"Hai già ammassato un bel po' di roba, eh? Sembri uno di quei draghi che si crogiola sulla sua montagna di api e legno.","Du hortest schon einen ziemlichen Haufen Zeug, was? Du bist wie ein selbstgefälliger Drache, der sich auf seinem Berg aus Bienen und Holz räkelt.","Así que ya acumulaste un montón de cosas, ¿eh? Eres como un dragón acaparador, ahí en tu montaña de abejas, troncos y madera.","Pelo jeito você já está acumulando pilhas de coisas, né? Você é como um dragão pomposo deitado sobre sua montanha de abelhas e madeira.",そろそろ持ち物が溜まってきたんじゃない？気取ったドラゴンがハチと木の山を歩き回ってるみたいだ。,,,"你已经攒了不少东西了吧? 你就像一条沾沾自喜的龙, 懒洋洋地趴在你那蜜蜂和木头堆成的山上.",XX
$book1_15_page1_2,,"At this point though it's probably getting hard to keep on top of said mountain, but oh boy do we have a solution for you!",XX,"À ce stade, il devient probablement difficile de rester au sommet de ta montagne... mais on a une solution pour toi !","A questo punto, però, forse troverai addirittura difficile restare sulla sommità della montagna! Ma, ehi, abbiamo una soluzione per te!","An diesem Punkt wird es wahrscheinlich schwierig, den Überblick zu behalten, aber wir haben eine Lösung für dich!","Es probable que, a esta altura, te sea difícil mantenerte de pie sobre dicha montaña, ¡pero vaya si te tenemos una solución!","Deve estar sendo difícil se manter em pé nessa montanha de coisas, mas quem diria, temos uma solução para você!",山頂にたどり着くのは大変だと思うから、解決策を用意したよ！,,,"到了这个时候, 想要在山上站稳变得越来越难了. 不过别担心孩子, 我们给你准备好了解决方法!",XX
$book1_15_page2_1,,Luckily your Inventory and any Crate item has a built-in auto-sort functionality!,XX,"Heureusement, ton inventaire et les caisses d'objets ont une fonctionnalité de tri automatique intégrée !","Per fortuna, tanto il tuo inventario quanto ogni cassa di oggetti ha una funzione di auto-organizzazione integrata!",Zum Glück haben dein Inventar und jede Kiste eine eingebaute automatische Sortierfunktion!,"Verás, ¡tanto tu inventario como cualquier caja tiene una función de ordenamiento automático!","Por sorte, seu Inventário e qualquer item de Caixa tem uma função de auto-organização embutida!",インベントリや木箱に入ったアイテムは自動で並べ替えられる！,,,你的物品栏和箱类物品都有内置的自动排序功能!,XX
$book1_15_page2_2,,Simply click the ☢ button to the left of the menu and all contents will be sorted alphabetically. You can also click with ◉ on any empty slot.,XX,Il suffit de cliquer sur ☢ à gauche du menu et tous les contenus seront triés par ordre alphabétique. Tu peux également cliquer avec ◉ sur n'importe quel emplacement vide.,Ti basterà cliccare sul pulsante ☢ alla sinistra del menu e tutti i contenuti verranno ordinati alfabeticamente. Puoi anche cliccare con ◉ su un qualsiasi slot vuoto.,"Klicke einfach auf die Schaltfläche ☢ links neben dem Menü und alle Inhalte werden alphabetisch sortiert. Du kannst auch mit ◉ auf ein beliebiges, leeres Feld klicken.",Solo haz clic en el botón ☢ a la izquierda del menú y todo su contenido se organizará alfabéticamente. También puedes hacer clic con ◉ en cualquier espacio vacío.,Basta clicar com o botão ☢ na esquerda do menu e todos os conteúdos serão organizados alfabeticamente. Você também pode clicar com o ◉ em qualquer espaço vazio.,メニュー左側の☢ボタンを押すと全アイテムがアルファベット順に並び替えられるよ。◉で空のスロットをクリックできる。,,,"只需点击菜单左侧的☢按钮, 所有物品都会按字母顺序排列. 你也可以用◉点击任意空槽位.",XX
$book1_15_page2_3,,"Ahh, now doesn't that feel better!",XX,"Ah, ça va mieux !","Ahh, ora va meglio!","Ahh, ist das nicht ein gutes Gefühl!","¡Aaah, eso se siente mucho mejor!","Ai ai, não é um alívio?",かなり使いやすくなったよね！,,,是不是感觉好多啦?,XX
$book1_15_page2_gp2,,"Simply press ② and all contents will be sorted alphabetically, stacked up nice and neatly.",XX,"En appuyant sur ②, tout le contenu sera trié par ordre alphabétique, et empilé de façon soignée.",Premi semplicemente ② e tutti i contenuti verranno disposti alfabeticamente e impilati in modo ordinato.,Drücke einfach ② und alle Inhalte werden alphabetisch sortiert und übersichtlich gestapelt.,Tan solo oprime ② y todo el contenido se ordenará alfabéticamente y quedará organizado y bonito.,É só pressionar com o ② e todos os conteúdos serão organizados alfabeticamente e empilhados bonitinhos.,②を押すと全アイテムがアルファベット順に並び替えられて、きれいに整頓される。,,,"只需按②, 所有物品都会按字母顺序整齐地堆放排列.",XX
$book1_16_id,,Picture Perfect,XX,Clichés parfaits,Scatti perfetti,Fotosession,Modo Foto,Quadro de Museu,写真を撮る,,,完美照片,XX
$book1_16_page1_1,,Are you enjoying the peaceful world of APICO? Want to show off your amazing apiaries to the world?,XX,Tu apprécies le monde paisible d'APICO ? Qu'attends-tu pour montrer tes ruchers au monde entier ?,Ti stai godendo il pacifico mondo di APICO? Vuoi mostrare i tuoi favolosi alveari al mondo intero?,Genießt du die friedliche Welt von APICO? Möchtest du der Welt deine erstaunlichen Bienenstöcke zeigen?,¿Estás disfrutando de la paz del mundo de APICO? ¿Quieres presumirle tus increíbles apiarios al mundo?,Está curtindo o pacífico mundo de APICO? Quer mostrar seus apiários majestosos para o mundo?,APICOの平和な世界を楽しんでる？キミの素晴らしい養蜂場を世界に発信したいと思わない？,,,蜂语镇宁静平和的世界是否让你沉浸其中? 想要把你美妙的养蜂场分享给全世界吗?,XX
$book1_16_page1_2,,You can turn on Photo Mode at any time by pressing ☃.,XX,Tu peux activer le mode photo à tout moment avec ☃.,Puoi attivare la Modalità Foto in qualsiasi momento premendo ☃.,Du kannst den Fotomodus jederzeit durch Drücken von ☃ einschalten.,Puedes activar el modo Foto en cualquier momento con ☃.,Você pode ativar o Modo Fotografia quando quiser apertando ☃.,☃を押すとフォトモードに切り替えられるよ。,,,你可以随时按☃来进入照片模式.,XX
$book1_16_page1_3,,Photo Mode will hide all the menus and buttons so that you can get yourself cool screenshots.,XX,Le mode photo dissimule tous les menus et boutons afin de pouvoir réaliser de superbes captures d'écran.,La Modalità Foto nasconderà tutti i menu e i pulsanti in modo da consentirti di realizzare i migliori screenshot.,"Im Fotomodus werden alle Menüs und Schaltflächen ausgeblendet, damit du tolle Bilder machen kannst.",El modo Foto oculta todos los menús y botones para que puedas hacer unas capturas geniales.,O Modo Fotografia esconderá todos os menus e botões para que tire lindas fotos.,フォトモードではメニューはボタンが全部非表示になるからきれいなスクリーンショットが撮れるよ。,,,"照片模式将隐藏所有的菜单和按钮, 这样你就可以尽情截图了.",XX
$book1_16_page2_1,,We'd love to see the beautiful things you've created!,XX,On adorerait voir tes magnifiques créations !,Non vediamo l'ora di vedere le bellezze che hai creato!,"Wir würden uns freuen, die schönen Dinge zu sehen, die du geschaffen hast!",¡Nos encantaría ver todas las preciosidades que creaste!,Vamos amar ver as belezas que criou!,キミが作り出した美しい世界を見せてほしいな！,,,我们也想看看你的美妙创造!,XX
$book1_16_page2_2,,You can share with us on Twitter by mentioning us directly @apico_game or using the hashtag #APICO,XX,Tu peux les partager avec nous sur Twitter en mentionnant directement @apico_game ou en utilisant le hashtag #APICO.,Puoi condividerle con noi su Twitter menzionando direttamente @apico_game o usando l'hashtag #APICO.,"Du kannst sie mit uns auf Twitter teilen, indem du uns direkt mit @apico_game erwähnst oder den Hashtag #APICO verwendest.",Puedes compartir tus creaciones en Twitter mencionándonos con @apico_game o con el hashtag #APICO.,Pode compartilhar conosco no Twitter nos mencionando em @apico_game ou usando a hashtag #APICO,Twitterで @apico_game をメンションするか、ハッシュタグ #APICO を付けてシェアしてね。,,,你可以在Twitter直接@apico_game 或#APICO 来和我们分享你的成果,XX
$book1_16_page2_3,,"You can also show-off your bases in the APICO forums, we'd love to see you there!",XX,Tu peux également montrer tes bases sur les forums APICO. On serait ravis de t'y retrouver !,Puoi anche mostrare le tue basi sui forum di APICO. Speriamo di averti presto con noi!,"Natürlich geht das auch in den APICO-Foren, wir würden uns freuen, dich dort zu sehen!",También puedes alardear de tus bases en los foros de APICO. ¡Nos encantaría verte por allí!,"Você também pode mostrar suas bases nos fóruns de APICO, vamos adorar encontrar você por lá!",APICOフォーラムでもシェアできるよ。キミの投稿を待ってるね！,,,你也可以去蜂语镇论坛炫耀你的基地. 期待在论坛看到你的身影喔!,XX
$book1_17_id,,Waiting Around,XX,Faire passer le temps,Far passare il tempo,Herumlungern,Pasar el tiempo,Esperando,待ち時間,,,消磨时间,XX
$book1_17_page1_1,,At the beginning you might find there's not much you can do during the night or while it's raining if you haven't got any bees that are active during those times.,XX,"Au début, il se peut que tu ne puisses pas faire grand-chose pendant la nuit ou lorsqu'il pleut si tu n'as pas d'abeilles actives à ces moments-là.","All'inizio potresti renderti conto che non c'è molto da fare durante la notte o quando piove, se non hai api attive in quelle particolari condizioni.","Am Anfang kann es sein, dass du nachts oder bei Regen nicht viel tun kannst, wenn du keine Bienen hast, die zu diesen Zeiten aktiv sind.","Al principio, puede que te parezca que no hay mucho para hacer a la noche o cuando llueve, sobre todo si todavía no tienes abejas activas en esas circunstancias.",No começo você vai ver que não tem muito que possa fazer durante a noite ou dias chuvosos se não tiver abelhas que sejam ativas nesse período.,夜や雨の日に活動するハチがいないとあまりやることがないなって、初めの方に気付いたんじゃないかな。,,,"一开始你可能会发现, 在晚上或是下雨天, 你能干的事情并不多, 因为你还没有获得在这些时间段活动的蜜蜂.",XX
$book1_17_page1_2,,Benches and Beds let you take a nap! While you're dreaming of bees time in the game will be sped up.,XX,"Les bancs et les lits te permettent de faire une sieste ! Pendant que tu rêves d'abeilles, le temps sera accéléré.","Panchine e Letti ti permettono di schiacciare un pisolino! Mentre conti le api, il tempo di gioco passerà più rapidamente.","Mit den Gegenständen 'Bank' und 'Bett' kannst du ein Nickerchen machen! Während du von Bienen träumst, wird die Zeit im Spiel beschleunigt.","¡Puedes dormir la siesta en bancos y camas! Mientras sueñas con abejas, el tiempo en el juego se acelerará.","Bancos e Camas permitem que tire um cochilo! Enquanto estiver contando abelhinhas, o tempo no jogo será acelerado.",ベンチやベッドでは仮眠を取れるよ！キミがハチの夢を見ている間にゲーム内の時間が進んでいる。,,,"你可以在长凳和床上小睡一下! 当你在梦里和蜜蜂玩耍时, 游戏里的时间流逝会加速.",XX
$book1_17_page2_1,,"This makes the day pass quicker, which effects trees and saplings you've planted as well as helps weather end quicker.",XX,"Le jour passe ainsi plus vite, ce qui a des répercussions sur les arbres et les jeunes pousses plantés. La météo évolue également plus rapidement.","In questo modo anche il giorno passerà più rapidamente e ciò avrà ripercussioni sugli alberi e gli arbusti piantati, oltre che sul clima - che cambierà più in fretta.","Dadurch vergeht der Tag schneller, was sich auch auf die von dir gepflanzten Bäume und Setzlinge auswirkt und dazu beiträgt, dass sich das Wetter schneller ändert.","Esto hará que el día pase más rápido, lo que afecta a los árboles y retoños que plantaste, además de ayudar a que las condiciones climáticas se terminen antes.","Isso faz com que o dia passe mais rápido, o que afeta as árvores e mudas que plantou, e também faz com que o clima mude mais rápido.",つまり一日がはやく終わるってことだから、木や種の成長にも天気の変化にも影響があるよ。,,,"这样会让一天过得更快, 也会影响到你种植的树和幼苗, 另外也会让某种天气结束得更快.",XX
