KEY,NOTES_FOR_LOCALISATION,LINE_EN,LINE_XX,LINE_FR,LINE_IT,LINE_DE,LINE_ES,LINE_BP,LINE_JP,LINE_RU,LINE_KP,LINE_CN,LINE_XX
$npc3_X14,[Beenjamin Talking] Domesticated hint,"Verdant and Drowsy bees can be cross-bred but only when inside a house. Speaking of houses, you can get out of mine now, thanks!",XX,"Les abeilles verdoyantes et somnolentes peuvent être croisées, mais seulement à l'intérieur d'une maison. En parlant de maison, tu peux sortir de chez moi ? Merci bien.","Le api verdeggianti e assonnate possono essere ibridate solo se si trovano all'interno di una casa. A proposito di case, vedi di uscire subito dalla mia, grazie!","Grünschnabel- und Schläfrige Bienen können gekreuzt werden, aber nur innerhalb eines Hauses. Und wo wir gerade über Häuser sprechen: Du kannst meines jetzt verlassen, Danke!","Las abejas aguamarina y dormilonas pueden cruzarse, pero solo dentro de una casa. Y hablando de casas, ¡ya puedes irte de la mía, gracias!","Abelhas Verdejantes e Sonolentas podem ser cruzadas, mas só dentro de uma casa. Falando nisso, saia da minha, por gentileza!",ミツバチ交配種とうとうとミツバチは交配させられるが、家の中でのみだ。家といえばだが、私の家からはそろそろ出ていってくれるかね！,,,"新绿蜜蜂和瞌睡蜜蜂可以杂交, 但必须是在房子里. 说到房子, 你可以从我的房里离开了, 谢谢!",XX
$npc3_X15,[Beenjamin Talking] Hermit hint,Hermit bees are a Misty-Murky hybrid that don't like any other bees being near them. They're definitely my favourite species of bee!,XX,L'abeille ermite est un hybride brumeux-bourbeux qui n'aime pas que d'autres abeilles l'approchent. C'est sans aucun doute mon espèce d'abeille préférée !,Le api eremite sono un ibrido tra api nebbiose-torbide a cui non piace avere altre api intorno. Sono decisamente la mia specie preferita!,"Einsiedler-Bienen sind Nebel-Trübe-Hybride, die keine anderen Bienen neben sich mögen. Sie sind definitiv meine Lieblings-Bienenart!",Las abejas ermitañas son híbridas de neblinosas-cascarrabias a las que no les gusta tener a otras abejas cerca. ¡Son mi especie favorita!,Abelhas Ermitãs são uma espécie híbrida de Enevoada-Turva que não gostam de ficar perto de nenhuma outra abelha. Com certeza a minha espécie favorita!,修道士ミツバチは雨霧ミツバチと暗闇ミツバチのハイブリッド種で他の種をが近くにいることを嫌うのだ。私の一番お気に入りの種だよ！,,,"隐士蜜蜂是'雾行阴暗'蜂的杂交种, 它们不喜欢旁边有其他蜜蜂. 它们是我最喜欢的蜜蜂!",XX
$npc3_X16,[Beenjamin Talking] Twilight hint,"Did they not teach you when twilight was in school? Pah, fine! It's usually seen as the time between 1 and 4 in the morning.",XX,"Ils ne t'ont pas appris ça à l'école ? Pff, tu ne me laisses pas le choix ! L'abeille pourprée apparaît entre 1 et 4 heures du matin.","Non ti hanno insegnato a scuola qual è l'ora del crepuscolo mattutino? Bah, ok. Di solito è tra l'una e le quattro del mattino.","Hat man dir in der Schule nicht beigebracht, was die Morgendämmerung ist? Pah! Na schön! Normalerweise versteht man darunter die Zeit zwischen 1 und 4 Uhr morgens.","¿No te enseñaron en la escuela qué es el crepúsculo matutino? ¡Bah, está bien! Por lo general, es el período comprendido entre la una y las cuatro de la mañana.","Não te ensinaram o que é crepúsculo na escola? Bah, está bem! É o horário entre 1 e 4 da manhã.",明け方というのはいつごろなのか、学校で習わなかったのかね？オホン、良いだろう！たいていは午前1時から4時までだよ。,,,"学校里没教过你曙光是什么时候吗? 哼, 算了! 通常来说指的是凌晨1点到4点之间的时间.",XX
$npc3_X17,[Beenjamin Talking] Frosty hint,"You've been to the Tundra, right? How have you NOT found the Frosty bee!?",XX,"Tu as été dans la toundra, non ? Comment as-tu accompli l'exploit de louper une abeille givrée ?","Hai visitato la tundra, vero? Come hai potuto NON vedere l'ape gelida?","Du warst doch in der Tundra, oder? Wie hast du es da geschafft, die Frostige Biene NICHT zu finden?!","Ya fuiste a la tundra, ¿verdad? ¡¿Y cómo es que no encontraste una abeja gélida?!","Você já foi à Tundra, certo? Como é que NÃO encontrou abelhas Gélidas?!",ツンドラに行ったことはあるのだろう？どうして極寒ミツバチを見つけられなかったのだ！？,,,你已经去过苔原了吧? 你怎么可能没找到霜寒蜜蜂?,XX
$npc3_X18,[Beenjamin Talking] Fiery hint,"Apis Ignis? Tell me, my least favourite pupil, how would you find hot rocks in snow? Ugh, yes, correct - go find the 'melty bits'.",XX,"Des Apis Ignis ? Dis-moi, jeune imbécile, comment trouverais-tu des pierres chaudes dans la neige ? Ugh, oui, c'est ça, en cherchant où la neige a fondu.","Apis Ignis? Dimmi, studente particolarmente scadente, come si possono trovare delle rocce bollenti nella neve? Ugh, sì, esatto - trova i 'pezzettini sciolti'.","Apis Ignis? Sag mal, mein unbeliebtester Schüler, wie würdest du heiße Steine im Schnee finden? Ach ja, richtig - du suchst die 'geschmolzenen Teile'.","¿Apis Ignis? Dime, mi estudiante de menor preferencia, ¿cómo harías para encontrar rocas calientes en la nieve? Sí, correcto: encuentra los 'pedacitos fundidos'.","Apis Ignis! Diga-me, aprendiz que menos amo, como é que você encontra rochas quentes na neve? Hum, é, correto... vá procurar os 'pedaços derretidos'.",燃焼ミツバチだって？言ってみなさい、できの悪い学生よ、雪の中で熱い岩を見つけにはどうすれば良い？あぁ、そうだ、その通り - 「溶けた破片」を探しなさい。,,,"火热蜜蜂? 来, 我最讨厌的学生, 请你告诉我, 怎样才能在雪地里找到发热的石头? 呃, 没错, 去找'融化的碎片'.",XX
$npc3_X19,[Beenjamin Talking] Jurassic hint,"You know, I saw a hive in the Tundra a few years back, frozen solid. I couldn't... ahem! Of course, generous as I am, I left it for future scholars to discover! You are very welcome.",XX,"Tu sais, j'ai vu une ruche dans la toundra il y a quelques années, gelée. Je ne pouvais pas... ahem ! Généreux comme je suis, je l'ai laissée aux futurs chercheurs pour qu'ils la découvrent à ma place ! Ne me remercie pas.","Sai, qualche anno fa nella tundra ho visto un alveare completamente ibernato. Non sono riuscito a... a-ehm, volevo dire, essendo generoso, l'ho lasciato lì per farlo scoprire ad altri studiosi! Non c'è di che.","Weißt du, vor ein paar Jahren habe ich in der Tundra einen Bienenstock gesehen, der stocksteif gefroren war. Ich konnte ihn nicht ... äh, großzügig wie ich bin, habe ich ihn natürlich künftigen Gelehrten zur Entdeckung überlassen! Gern geschehen.","¿Sabes? Hace unos años vi una colmena en la tundra, completamente congelada. No pude... ¡Ejem! Por supuesto, como soy muy generoso, ¡la dejé allí para que cualquier estudioso la descubriera! De nada.","Sabe, eu vi uma colmeia completamente congelada na Tundra, anos atrás. Eu não consegui... Humm! É claro que em toda minha generosidade, eu deixei para que a futura geração de pesquisadores descobrisse! De nada.",あのだね、私は数年前にツンドラで巣を見つけたことがある、かたく凍っていた。私にはどうすればいいか...オホン！もちろん、私は寛大な心を持ち合わせているのでね、将来別の学者が見つけるだろうと置いておいてあげたよ！感謝すれば良い。,,,"其实, 几年前我在苔原看到过一个蜂巢, 冻得严严实实的. 我没能...咳咳! 当然了, 像我这么大方的人, 当然要留给未来的学者去发现了! 不用谢!",XX
$npc3_X20,[Beenjamin Talking] Crystal hint,"I don't have time to be answering such basic questions! Pah, fine. Some species need specific weather conditions, like snow, rain or lightning.  For example, Frigidus and Regalis react quite interestingly with sn...oh get out!",XX,"Je n'ai pas le temps de répondre à des questions aussi futiles ! Pff, très bien. Certaines espèces ont besoin de conditions météorologiques spécifiques, comme la neige, la pluie ou la foudre. Par exemple, les Frigidus et Regalis réagissent de manière assez intéressante à la nei... oh, allez, file !","Non ho tempo per rispondere a domande così scontate! Bah, ok. Alcune specie hanno bisogno di condizioni meteorologiche specifiche per sopravvivere, come la neve, la pioggia o i fulmini. A esempio, le api Frigidus e Regalis reagiscono in maniera interessante quando nev... oh, ora vattene!","Ich habe keine Zeit für die Beantwortung solch grundlegender Fragen! Pah, gut. Manche Arten brauchen bestimmte Wetterbedingungen, wie Schnee, Regen oder Blitzschlag. Frigidus und Regalis reagieren zum Beispiel sehr interessant auf Schn ... Oh, verschwinde!","¡No tengo tiempo para responder preguntas tan básicas! Bah, está bien. Algunas especies necesitas condiciones especiales, como nieve, lluvia o relámpagos. Por ejemplo: Frigidus y Regalis reaccionan de forma muy interesante ante la nie... ¡Bah, largo de aquí!","Eu não tenho tempo pra responder coisas básicas! Bah, ok. Algumas espécies precisam de condições climáticas específicas, como neve, chuva ou raios. Por exemplo a Frigidus e a Regalis reagem de maneira interessante à nev... Ah, some daqui!",そのような基礎的な質問に答える暇はないよ！オホン、いいだろう。特定の気候を好む種もいるのだ、例えば雪や雨、雷など。結晶ミツバチと皇族ミツバチが面白い反応をするのはゆk...もう出て行きなさい！,,,"我没时间回答这么基础的问题! 哼, 好吧. 一些蜂种需要特定的天气条件, 比如下雪, 下雨或是闪电. 举个例子, 霜寒蜜蜂和王室蜜蜂可以在下雪...噢, 快出去!",XX
$npc3_X21,[Beenjamin Talking] Ancient hint,"Well, if you're so sure they exist, how about you try breeding one of these 'Heralds of the Hivemother' with a Worker Bee? Next you'll be telling me you can teleport!",XX,"Eh bien, puisque tu affirmes qu'ils existent, que dirais-tu d'essayer d'accoupler l'un de ces « hérauts de la Sainte-Reine » avec une abeille ouvrière ? J'en ai assez de ces sornettes !","Beh, se non hai nessun dubbio che esistano, che ne dici di provare a incrociare una di queste 'araldi della Madre degli Alveari' con delle api operaie? La prossima volta mi dirai che sai teletrasportarti!","Nun, wenn du so sicher bist, dass sie existieren, wie wäre es, wenn du versuchst, einen dieser 'Herolde der Bienenmutter' mit den Arbeitsbienen zu züchten? Als nächstes erzählst du mir, dass du dich teleportieren kannst!","Bueno, si tan claro tienes que existen, ¿por qué no intentas reproducir a una de estas 'emisarias de la Madre de Colmenas' con una obrera? ¡Falta que me digas que también te puedes teleportar!","Bem, se você tem tanta certeza assim, porque não tenta cruzar uma dessas 'Mensageiras da Mãe das Colmeias' com uma Abelha Obreira? Daqui a pouco vai me falar que consegue se teletransportar!",そうだね、キミがそれほどに存在を信じているのであれば、「巣の主の使者」と労働ミツバチを一緒に飼育してみたらどうかね？次来るときにはテレポートをできるようになったとでも報告されそうなものだ！,,,"如果你这么肯定它们的存在, 那就用工匠蜜蜂繁殖一个'巢母的使者'给我看看呗? 下次是不是就要说你会传送了?",XX
$npc3_X22,[Beenjamin Talking] Bohemian hint,"How do you spell that? Bo - he - meon? Never heard of such nonsense - ask the swamp scholar! Knowing her, it's probably a hive surrounded by ten flowers!",XX,"Pointilleuse, tu dis ? Je n'ai jamais entendu de telle bêtise. Va donc demander à l'érudite des marais ! La connaissant, c'est probablement une ruche entourée de dix fleurs !","Come si pronuncia? Bo - e - mien? Mai sentite prima - chiedi alla studiosa delle paludi! Conoscendola, probabilmente è un alveare circondato da dieci fiori!","Wie buchstabiert man das? Bo - he - mi - sche? So einen Unsinn habe ich noch nie gehört - frag die Sumpfgelehrte! Wie ich sie kenne, ist es wahrscheinlich ein Bienenstock, der von zehn Blumen umgeben ist!","¿Bohemias? ¿Y qué hacen, beber té caro? Jamás había escuchado tan tamaña patraña, ¡pregúntale a la académica del pantano! Conociéndola, ¡seguro que se trata de una colmena rodeada por diez flores!","Como é que se escreve isso? Bo - ê - mela? Não conheço essa baboseira - pergunte pra especialista dos pântanos! Conhecendo ela, provavelmente é uma colmeia cercada por dez flores!",気...まま？そんな意味の分からない種は初めて聞いた。湿地の学者に聞いてみてくれ！きっと10種の花に囲まれた巣とでも答えるのだろう！,,,"怎么拼的来着? 波-希-面? 什么乱七八糟的, 从没听说过, 你去问沼泽学者吧! 以我的了解, 她一定会说是被10朵花包围的蜂巢!",XX
$npc3_X23,[Beenjamin Talking] Prolific hint,"Setting a good example can rub off on your lessers - not that Barnabee ever pays attention! For example, try showing a Hermit-Domestic crossbreed a half-dozen working hives and... well, you'll see. If you do it RIGHT!",XX,"Donner l'exemple déteint sur ses subordonnés, mais Aristée fait exception à la règle ! Essaie de croiser une abeille ermite-domestique et une demi-douzaine d'abeilles ouvrières et tu verras... Aie confiance !","Dare il buon esempio può influenzare chi è inferiore a te - non che Apollo presti mai attenzione! Per esempio, prova a mostrare a un incrocio eremita-domestica mezza dozzina di alveari attivi e... beh, lo vedrai. Se l'hai fatto CORRETTAMENTE!","Mit gutem Beispiel voranzugehen, kann auf deine Untergebenen abfärben - nicht, dass Barnabie jemals darauf achten würde! Versuche mal, einem Einsiedler-Domestizierten-Mischling ein halbes Dutzend arbeitender Bienenstöcke zu zeigen und... nun, du wirst sehen. Wenn du es RICHTIG machst!","Es importante enseñar a nuestros inferiores con el ejemplo... Bueno, ¡tampoco es que Robejorro preste mucha atención así! Por ejemplo: muéstrale a una cruza ermitaña-doméstica media docena de abejas obreras y... ya verás. ¡Pero solo si lo haces BIEN!","Ser um bom exemplo pode inspirar os seus inferiores - mas não é como se Barnamel prestasse atenção! Por exemplo, tente mostrar para um cruzamento de Ermitã-Doméstica meia dúzia de colmeias funcionando e... bem, você vai ver. Se fizer DIREITO!",見本がいれば、みんなが真似をする -  蜂田は気にもかけていなかったところだがね！例えば、修道士ミツバチとおうちミツバチの交配を近くに巣が5つある状態で見せる...あとはそうだね。正しく実行できればだ！,,,"竖立好的榜样可以影响你的跟班, 巴纳蜜就从不好好学! 举个例子, 试试把'隐士家养'蜂杂交时, 往旁边放上6个蜂巢...然后就等着瞧吧. 当然前提是要弄对!",XX
$npc3_X24,[Beenjamin Talking] Industrial hint,"Honeycore? I don't touch fancy technology, gives me indigestion. I wonder if it affects bees the same way? Try a Regal-Worker cross near some of those infernal things and report back.",XX,"De la miellite ? Désolé, mais je ne touche pas à la technologie de pointe, ça me donne des boutons. Je me demande si ça affecte les abeilles de la même façon ? Essaie de croiser des abeilles royales et ouvrières près de ces machins infernaux et fais-moi un rapport.","Cristalmiele? Non tocco questo tipo di tecnologia, mi causa l'indigestione. Mi chiedo se valga lo stesso per le api? Prova un incrocio regale-operaia nei pressi di uno di quegli aggeggi infernali e fammi sapere.","Honigkerne? Ich rühre keine ausgefallene Technologie an, davon bekomme ich Verdauungsstörungen. Ich frage mich, ob das auch auf Bienen zutrifft? Versuche mal eine Kreuzung aus Hoheitsvoller und Arbeiter Biene in der Nähe dieser Höllendinger und erstatte mir dann Bericht.","¿Mielita? Yo no toco esa tecnología tan modernosa, me da indigestión. Me pregunto si a las abejas les pasará lo mismo... Prueba una cruza entre una real y una obrera cerca de una de esas cosas infernales y vuelve a contarme.","Cristamel? Eu não mexo com tecnologias extravagantes, me deixam enjoado. Será que elas afetam as abelhas? Tente um cruzamento de Régia-Obreira perto de uma dessas coisas infernaris e me conte depois.",ハニーコア？私はテクノロジーとやらには触れないんだ、消化不良を起こしてしまうよ。ハチにとっても同じでないかね？地獄みたいなそいつの周りで皇族ミツバチを交配させてみて、報告するのだな。,,,"蜜核? 我对花里胡哨的技术没兴趣, 会让我消化不良. 不知道它对蜜蜂会不会也有同样的影响? 在那玩意旁边试试'王室工匠'杂交蜂, 然后回来跟我汇报.",XX
$npc3_X25,[Beenjamin Talking] Chaotic hint,"Heresy! Ahah ha, my little joke... clearly lost on you, I see. Twilight-Hermit, get out.",XX,"Hérésie ! Ahah ha, ton maigre cerveau n'a pas saisi ma blague... je vois. Sors d'ici, espèce d'ermite-crépusculaire !","Eresia! Ah ah ah, una battutaccia... decisamente non colta, a quanto vedo. Mattiniera-eremita, e ora vattene.","Ketzerei! Ahah ha, mein kleiner Scherz ... Verschwendung bei dir, wie ich sehe. Verschwinde, du Dämmerungs-Eremit!","¡Herejía! Ja, ja, ja... Veo que mi broma te pasa de largo... Crepuscular-ermitaña, y ahora largo de aquí.","Heresia! Ahah ha, uma piadinha... que você claramente não entendeu, pelo que vejo. Crepuscular-Ermitã, fora daqui.",オイーッシュ！ははは、ジョークだよ...キミには通じないか、そうか。夜明けミツバチと修道士ミツバチだよ。出て行きなさい。,,,"异端邪说! 啊哈哈哈, 我的小笑话而已...显然你没听懂. '曙光隐士', 出去.",XX
$npc3_X26,[Beenjamin Talking] Arctic hint,"Have you ever been curious what species would emerge if you could make the Tundra colder? Go find out. I hypothesis that a Frosty-Stubborn cross would be sufficiently hardy. What? Scared of a little frost, punk? ",XX,"Envie de savoir quelles espèces apparaîtraient si tu pouvais rendre la toundra plus froide encore ? Comment s'y prendre, tu dis ? Un croisement entre abeille givrée et entêtée devrait faire le café.","Non ti incuriosice sapere quale specie potrebbe emergere se rendessi ancora più fredda la tundra? Vai a scoprirlo. Io ipotizzo che un ibrido gelida-testarda sarebbe abbastanza resistente da poter sopravvivere. Che c'è? Hai paura del freddo, teppista?","Hast du dich schon einmal gefragt, welche Arten sich entwickeln würden, wenn man die Tundra kälter machen könnte? Finde es heraus. Ich gehe davon aus, dass eine Kreuzung aus Dickköpfiger und Frostiger Biene ausreichend widerstandsfähig wäre. Was ist das? Hast du Angst vor ein bisschen Frost, Punk?","¿Alguna vez te picó la curiosidad sobre qué especie encontrarías si llegaras hasta la tundra? Ve a averiguarlo. Mi hipótesis es que una cruza gélida-tenaz sería lo suficientemente resistente. ¿Qué? ¿Te da miedo un poco de nieve, escuincle?","Você já imaginou que espécie surgiria se você conseguisse esfriar ainda mais a Tundra? Vá descobrir. Minha hipótese mostra que um cruzamento de Gélida-Teimosa vai ser resiliente o suficiente. O quê? Tá com medo do frio, punk?",ツンドラがもっと寒くなったらどんな種が生成されるのか気になったことはあるかい？見てみよう。私は極寒ミツバチとカタブツミツバチを交配させたら十分に屈強な種が産まれると仮説を立てているよ。何だい？寒さにおびえているのか、小心者よ？,,,"你有没有想过, 如果把苔原变得更冷, 会出现什么样的蜂种? 去试试吧. 我的猜想是'霜寒固执'蜂杂交后的蜂种应该会很顽强吧. 怎么了? 一点霜冻就把你吓住了?",XX
$npc3_X27,[Beenjamin Talking] Blazing hint,"All this talk of climate change - I wonder how the bees would adapt... if at all? This is important research, young student - go make a Fiery-Stubborn cross hotter! For science! What's an Ethics Committee?",XX,"Avec tous ces discours sur le changement climatique, je me demande comment les abeilles s'adapteraient... et même si elles le pourraient ? C'est une question de taille, jeune disciple : va croiser une abeille entêtée avec une abeille ardente, histoire de faire monter la température ! Au nom de la science ! Un comité d'éthique, tu dis ? C'est quoi ça encore ?","Tutte queste chiacchiere sul cambiamento climatico - mi chiedo come si adatteranno le api... sempre se ci riusciranno! Questa è una ricerca importante, giovane studente - vai a creare un ibrido ardente-testarda. Per la scienza! Cos'è un Comitato Etico?","All das Gerede über den Klimawandel - ich frage mich, wie sich die Bienen anpassen würden... wenn überhaupt? Das ist wichtige Forschung, junger Student - geh und mach eine Feurige-Dickköpfige-Kreuzung heißer! Für die Wissenschaft! Wer braucht schon eine Ethik-Kommission?","Toda esta charla sobre el cambio climático hace que me pregunte si las abejas se adaptarán... Esta es una investigación importante, mi joven estudiante. ¡Ve y logra una cruza aún más ardiente entre una abeja ígnea y una tenaz! ¡Por la ciencia! ¿Qué es un comité de ética?","Toda essa história de mudanças climáticas - Eu me pergunto como as abelhas se adaptariam... se é que conseguiriam. Essa pesquisa é importante, jovem aprendiz - faça um cruzamento de Ardente-Teimosa no calor intenso! Pela ciência! O que é um Comitê de Ética?",近年の気候変動...ハチはどのようにして適応していくのか。重要な調査だ、若き学生よ - 燃焼ミツバチとカタブツミツバチをさらに熱くさせようではないか！科学のために！倫理委員会とは何ぞや？,,,"大家都在说气候变化的问题, 我想知道如果是真的...蜜蜂会怎么适应? 这是非常重要的研究, 年轻的学生, 去用'火热固执'蜂杂交出更耐热的品种吧! 为了科学! 道德委员会是什么东西?",XX
$npc3_X28,[Beenjamin Talking] Empress hint,I remember the swamp scholar mumbling some nonsense about the importance of smell in the biosphere - perhaps there is some truth to her ramblings. Try putting a hybrid near three or more different smokers and report back.,XX,Je me souviens de l'érudite des marais qui marmonnait des sottises sur l'importance de la fumée dans la biosphère... Peut-être y a-t-il une part de vérité dans ses divagations. Essaie de placer un hybride près de trois enfumoirs différents ou plus et fais-moi un rapport sur l'issue de l'expérience.,Ricordo che la studiosa delle paludi raccontava delle sciocchezze sull'importanza dell'odore nella biosfera - e forse le sue farneticazioni hanno un fondo di verità. Cerca di mettere un ibrido vicino a tre o più affumicatori diversi e fammi sapere cosa succede.,"Ich erinnere mich, dass die Sumpfgelehrte irgendeinen Unsinn über die Bedeutung von Gerüchen in der Biosphäre murmelte - vielleicht ist an ihrem Geschwafel etwas dran. Versuch mal, einen Hybriden in die Nähe von drei oder mehr verschiedene Smokern zu bringen und erstatte Bericht.",Recuerdo a esa estudiosa del pantano murmurando alguna patraña sobre la importancia del aroma en la biósfera... Quizás haya algo de verdad en sus farfulleos. Coloca a una abeja híbrida cerca de tres o más ahumadores diferentes y vuelve a contarme.,"Eu me lembro da estudiosa dos pântanos falar alguma idiotice sobre a importância do cheiro na biosfera - talvez alguma coisa que ela disse seja verdade. Tente colocar uma híbrida perto de três ou mais fumigadores diferentes, e me conte depois.",湿地の学者がたしか生息地のにおいが重要だとか訳の分からないことを言っていたな - あのつぶやきには多少の信憑性がある。ハイブリッド種を燻煙器が3台以上あるところに置いて、結果を報告してくれ。,,,"我记得那个沼泽学者念叨着什么气味对于生物圈的重要性啥啥的, 说不定她的胡言乱语也不是完全没有道理. 试试在一个杂交种旁边放置三种以上不同的喷烟器, 然后回来汇报.",XX
$npc3_X29,[Beenjamin Talking] Melodic hint,"Ah {PLAYER.NAME}, finally, some intelligent company. This fool Barnabee has been rambling on about playing music... to bees! Insanity! ...where are you going?",XX,"Ah, {PLAYER.NAME}, enfin une compagnie intelligente. Cet imbécile d'Aristée me parlait de jouer de la musique... à des abeilles ! C'est de la folie... ! Eh oh, où tu vas comme ça ?","Ah, {PLAYER.NAME}, finalmente, una compagnia intelligente. Quello stupido di Apollo si è messo in testa di suonare della musica... alle api! Che follia! Dove stai andando...?","Ah {PLAYER.NAME}, endlich etwas intelligente Gesellschaft. Dieser Narr Barnabie hat davon geschwärmt, Musik zu spielen... für Bienen! Wahnsinn! ... Wo gehst du hin?","Ah, {PLAYER.NAME}, por fin algo de compañía inteligente. Ese tonto de Robejorro estuvo divagando sobre ponerles música... ¡a las abejas! ¡Demencial! Oye, ¿adónde vas?","Ah, {PLAYER.NAME}, finalmente uma companhia inteligente. Esse tolo do Barnamel fica falando sobre tocar música... para abelhas! Loucura! ... Onde é que você vai?",あぁ{PLAYER.NAME}、やっと話の通じる人間が戻ってきてくれた。蜂田は音楽をかけるなんて言い出すのだ...ハチのために！狂っているよ！...どこに行くんだい？,,,"啊, {PLAYER.NAME}, 总算来了个脑子正常的家伙. 这个笨蛋巴纳蜜一直在说什么放音乐给蜜蜂听! 简直疯了! ...喂, 你去哪?",XX
$npc3_X30,[Beenjamin Talking] Lightning hint,"They say lightning doesn't strike the same hive twice, but it might need to if you're going to have any hope of finding Apis Fulmen!  Ahah ha! You'll have to find some kind of hallowed, indestructible bee too!",XX,"On dit que la foudre ne s'abat pas deux fois sur la même ruche, mais c'est peut-être ce qu'il faut pour avoir la moindre chance de trouver une Apis Fulmen ! Ahah ha ! Il va aussi falloir que tu trouves une sorte d'abeille vénérable et indestructible !","Dicono che i fulmini non colpiscono mai lo stesso alveare due volte, ma dovrà farlo se vuoi avere qualche possibilità di trovare l'Apis Fulmen! Ah ah! Dovrai trovare anche una sorta di ape consacrata e indistruttibile.","Man sagt, der Blitz schlägt nicht zweimal in denselben Bienenstock ein, aber das muss er wohl, wenn du die Apis Fulmen finden willst! Ah, ha! Du musst auch eine Art geheiligte, unzerstörbare Biene finden!","Dicen que un rayo no cae nunca dos veces en la misma colmena, ¡pero quizás debas lograrlo si quieres encontrar la Apis Fulmen! ¡Ja, ja, ja! ¡También tendrás que encontrar una abeja sagrada e indestructible!","Dizem que um raio não atinge a mesma colmeia duas vezes, mas você vai precisar se é que quer encontrar a Apis Fulmen! Ahah ha! Você também vai ter que encontrar alguma espécie de abelha santificada e indestrutível também!",稲妻は同じ巣に二度は落ちないと聞くが、稲妻ミツバチに出会いたければ必要になってくる！ははは！屈強な、聖なるミツバチも見つける必要があるな！,,,"他们说闪电不会击中同一个蜂巢两次, 但如果你想找到闪电蜜蜂的话也许得试试! 啊哈哈哈! 你还得先找到所谓坚不可摧的神圣蜜蜂呢!",XX
$npc3_X31,[Beenjamin Talking] Hallowed hint,That wayward Captain is always talking about lost islands and treasure - maybee there is some truth to that?,XX,"Le vieux Capitaine parle constamment d'îles perdues et de trésors oubliés. Il y a peut-être une part de vérité dans tout ça, qui sait ?",Quel capitano scapestrato parla sempre di isole perdute e di tesori - magari c'è del vero in quello che dice...,Der eigensinnige Käpt'n spricht immer von verlorenen Inseln und Schätzen - vielleicht ist da etwas dran?,Ese capitán obstinado siempre habla sobre islas y tesoros perdidos. ¿Y si hubiera algo de verdad en todo eso?,Aquele Capitão rebelde vive falando sobre ilhas perdidas e tesouros - talvez um pouco disso seja verdade?,強情な船長はいつも失われた島と宝のことを話していた - ハチ割方、本当なのかもしれないね？,,,"那个任性的船长总是说起失落的岛屿和宝藏什么的, 会不会他说的是真的?",XX
$npc4_AA,[Beelia Talking] Default greeting,"Oh hello dear, how are you getting on?",XX,"Oh, bonjour ! Comment vas-tu ?","Oh ciao, come te la passi?","Oh, hallo! Wie geht es dir, mein Schatz?","Ah, hola, cariño, ¿cómo te va?","Oi, chuchu, como é que você está?",あらまぁ、よく来たね、元気かい？,,,"亲爱的, 你还好吗?",XX
$npc4_BA,[Beelia Talking] Introduction dialogue,"Oh {PLAYER.NAME} it's so wonderful to see you, let me get a good look at you!",XX,"Oh, {PLAYER.NAME}, quel plaisir de te voir ! Laisse-moi voir ta bouille de plus près !","Oh, {PLAYER.NAME}, è così bello vederti, lascia che ti dia un'occhiata!","Oh {PLAYER.NAME}, es ist so schön, dich zu sehen! Lass mich einen gründlichen Blick auf dich werfen!","Ah, {PLAYER.NAME}, qué bonito tenerte aquí. ¡Déjame verte bien!","Ah {PLAYER.NAME} é tão bom te ver de novo, deixa a vó ver você!",あら{PLAYER.NAME}ちゃん、会えて嬉しいよ、お顔をよく見せてごらんなさい！,,,"噢, {PLAYER.NAME}, 终于见到你了. 让奶奶好好看看你!",XX
$npc4_BB,[Beelia Talking] Introduction dialogue,"Have you been eating properly? Who's been feeding you? Have you had breakfast, shall I put the kettle on? How was the boat over, did you feel sick or...",XX,As-tu mangé correctement ? Qui t'a nourri ? As-tu pris ton petit-déjeuner ? Dois-je mettre la bouilloire en route ? Comment s'est passé le trajet ? Tu as été malade en bateau ou bien...,"Ti stai alimentando bene? Chi ti dà da mangiare? Hai fatto colazione? Metto su la teiera? Com'è stato il viaggio in barca, hai avuto la nausea o...","Hast du gut gegessen? Wer hat dich gefüttert? Hast du schon gefrühstückt, soll ich den Kessel aufsetzen? Wie war es auf dem Schiff? War dir übel oder ...",¿Estás comiendo bien? ¿Quién te hace de comer? ¿Ya desayunaste? ¿Quieres que ponga la tetera? ¿Cómo estuvo el viaje en barco? ¿Te mareaste o...?,"Você tem se alimentado? Quem está te alimentando? Você tomou café, é melhor eu ligar a chaleira? Como foi no barco, você sentiu enjoos ou...",ちゃんと食べているのかい？誰に食べさせてもらっているんだい？朝食は済ませたのかね、お湯を沸かしてあげようか？船旅はどうだったかね、船酔いとかは...,,,有没有好好吃饭? 谁给你做饭吃? 早饭吃了吗? 要不要奶奶给你烧点开水? 船上怎么样? 有没有晕船...,XX
