KEY,NOTES_FOR_LOCALISATION,LINE_EN,LINE_XX,LINE_FR,LINE_IT,LINE_DE,LINE_ES,LINE_BP,LINE_JP,LINE_RU,LINE_KP,LINE_CN,LINE_XX
$smoldering_hint,,"This tundra species is found near turqoise-coloured flowers, and is attracted to the burning embers of incense.",XX,On trouve généralement cette espèce originaire de la toundra près de fleurs turquoise. Elle est attirée par les braises brûlantes de l'encens.,"Questa specie, originaria della tundra, si trova generalmente nei pressi di fiori turchesi ed è attirata dalle ceneri ardenti di incenso.",Diese Tundra-Art ist in der Nähe von türkisfarbenen Blumen zu finden und wird von der brennenden Glut von Räuchergefäßen angezogen.,Esta especie de la tundra suele encontrarse cerca de flores turquesas. Le atraen las brasas del incienso.,Essa espécie da tundra é encontrada próxima de flores turquesa e é atraída pelas chamas ardentes de incensos.,ツンドラに咲くターコイズ色の花のそばで見かけられる。お香の残り火に引き寄せられる。,,,,
$smoldering_desc,,"Having evolved to support the fire ecology, Smoldering butterflies compulsively use their wings to stoke ashes and embers into roaring flame.",XX,"Ayant évolué pour favoriser l'écologie du feu, le papillon embrasé utilise frénétiquement ses ailes pour attiser les cendres et les braises en flammes vives.","Essendosi evolute per favorire l'ecologia del fuoco, le farfalle fumanti usano freneticamente le ali per attizzare le ceneri e le braci riaccendendo le fiamme.","Der Schwelende Schmetterling hat sich entwickelt, um die Ökologie des Feuers zu unterstützen, und setzt seine Flügel zwanghaft ein, um Asche und Glut in lodernde Flammen zu verwandeln.","La evolución le permitió a la mariposa ardiente soportar los entornos más ardientes, por lo que usa sus alas para avivar cenizas y brasas y crear grandes llamas.","Tendo evoluído para aguentar a ecologia do fogo, borboletas Chamejante compulsivamente usam suas asas para atiçar as cinzas e brasas até se tornarem chamas crepitantes.",火災生態学を支えるべく進化を遂げてきた「イブシチョウ」は、夢中で残り火や灰を羽であおぎ上げ、燃え盛る炎を生み出す。,,,,
$smoldering_effect,,Increases the duration of nearby incense burners.,XX,Augmente la durée des brûle-parfums à proximité.,Aumenta la durata dei bruciatori d'incenso nelle vicinanze.,Erhöht die Brenndauer von Räuchergefäßen in der Nähe.,Aumenta la duración de los incensarios cercanos.,Aumenta a duração de incensários próximos.,近くにある香炉の稼働時間が長くなる。,,,,
$wtempest_species,"does not have butterfly appended to name, this is the full name",White Tempest,XX,Tempête blanche,Tempesta Bianca,Weißsturm,Tempestad alba,Tormenta-Branca,ホワイトブリザード,,,,
$wtempest_latin,,Melanargia tempestas,XX,Melanargia tempestas,Melanargia tempestas,Melanargia tempestas,Melanargia tempestas,Melanargia tempestas,Melanargia tempestas,,,,
$wtempest_hint,,"This nocturnal species appears during snowstorms, finding cover in it's favourite pink-coloured flowers.",XX,Cette espèce nocturne apparaît pendant les tempêtes de neige. Elle aime s'abriter dans ses fleurs roses préférées.,"Questa specie notturna appare durante le tempeste di neve, trovando riparo nei fiori rosa, i suoi preferiti.",Diese nachtaktive Art taucht bei Schneestürmen auf und sucht Schutz in ihren bevorzugten rosafarbenen Blüten.,Esta especie nocturna aparece durante las ventiscas y se oculta entre las flores de color rosa.,"Essa espécie noturna aparece durante as nevascas, protegendo-se em suas flores rosas favoritas.",夜行性の種で、吹雪のときに姿を現し、大好きなピンク色の花で身を隠す。,,,,
$wtempest_desc,,"Despite all of its natural predators having died out hundreds of years ago, the White Tempest still only travels during blizzards when it can disguise itself as a floating snowflake.",XX,"Bien que tous ses prédateurs naturels soient morts depuis des centaines d'années, la Tempête blanche ne se déplace que par temps de blizzard, où elle peut se faire passer pour un flocon de neige.","Nonostante tutti i suoi predatori naturali siano estinti ormai da centinaia di anni, la Tempesta Bianca si sposta comunque solo durante le tormente, quando può camuffarsi in un fiocco di neve.","Obwohl alle seine natürlichen Feinde vor Hunderten von Jahren ausgestorben sind, reist der Weißsturm nur noch bei Schneestürmen, wenn er sich als schwebende Schneeflocke tarnen kann.","A pesar de que sus depredadores naturales desaparecieron hace cientos de años, la tempestad alba solo viaja durante las ventiscas, donde puede ocultarse como si fuera un copo de nieve a la deriva.","Apesar de todos os seus predadores naturais terem morrido centenas de anos atrás, a Tormenta-Branca ainda viaja apenas durante nevascas, quando pode se disfarçar de floco de neve flutuante.",何百年も前に天敵はすべて絶滅したにもかかわらず、「ホワイトブリザード」は今でも大吹雪のときにだけ、粉雪に扮して姿を現す。,,,,
$wtempest_effect,,Increases the duration of snow while active.,XX,Augmente la durée de la neige.,Aumenta la durata della neve quando è attiva.,"Verlängert die Dauer von Schneefall, wenn aktiv.",Aumenta la duración de las nevadas mientras está activa.,Aumenta a duração da neve enquanto ativa.,活動中、雪が降る時間が長くなる。,,,,
$anointed_species,will have 'Butterfly' appended to name so keep shortish,Anointed,XX,Consacré,Consacrata,Gesalbter,Consagrada,Ungida,シンセイ,,,,
$anointed_latin,,Polyommatus sanctus,XX,Polyommatus sanctus,Polyommatus sanctus,Polyommatus sanctus,Polyommatus sanctus,Polyommatus sanctus,Polyommatus sanctus,,,,
$anointed_hint,,"This species is said to be found all over the hallows, appearing to phase in and out of the lime-coloured flowers it prefers.",XX,"On dit qu'on peut trouver cette espèce aux îles Sacrées, semblant apparaître et disparaître dans ses fleurs vert clair préférées.","Si dice che questa specie possa essere trovata nelle Terre Sante, apparendo e sparendo nei pressi dei fiori di color lime, i suoi preferiti.","Man sagt, dass diese Art überall in den geheiligten Landen zu finden ist und sich immer wieder in die lindgrünen Blüten, die sie bevorzugt, zu verwandeln scheint.","Se dice que esta especie aparece en las tierras sacrosantas. Al parecer, entra y sale de las flores de color lima, sus preferidas.","Diz-se que essa espécie pode ser encontrada pelos campos sagrados, aparentemente surgindo e desaparecendo em flores de cor lima como desejar.",聖なる地域のあちこちで見かけられるらしい。ライム色の花を好み、よく出入りしている。,,,,
$anointed_desc,,"When threatened - or bored - the Annointed butterfly borrows the energy from nearby Gates to phase between realities, functionally teleporting itself away from danger.",XX,"Lorsqu'il est menacé (ou s'ennuie), le papillon consacré se sert de l'énergie des Portails environnants pour passer d'une réalité à l'autre, se téléportant ainsi loin du danger.","Quando si sente minacciata - o annoiata - la farfalla consacrata prende in prestito l'energia dai Portali circostanti per passare da una realtà all'altra, teletrasportandosi comodamente a distanza di sicurezza dal pericolo.","Wenn er bedroht wird - oder sich langweilt - leiht sich der gesalbte Schmetterling die Energie von nahegelegenen Toren, um zwischen den Realitäten zu wechseln und sich so von der Gefahr weg zu teleportieren.","Cuando se siente amenazada o está aburrida, la mariposa consagrada toma energía de las puertas cercanas para alternar entre las realidades, con lo que se teletransporta fuera de todo peligro.","Quando ameaçada - ou entediada - a borboleta Ungida puxa energia dos Portões próximos para se transportar entre realidades, efetivamente se teletransportando para longe do perigo.",「シンセイチョウ」は恐怖を感じたときや退屈なとき、近くのゲートのエネルギーを使用して現実との間を行き来する。機能的にテレポートし、危険から身を守る。,,,,
$hgreytail_species,"does not have butterfly appended to name, this is the full name",Honeyed Greytail,XX,Mielleux cendré,Codagrigia Mielata,Grauer Honigschwanz,Melosa colagrís,Melíflua-Acinzentada,ハニーグレイテール,,,,
$hgreytail_latin,,Colias mella,XX,Colias mella,Colias mella,Colias mella,Colias mella,Colias mella,Colias mella,,,,
$hgreytail_hint,,This nocturnal species is said to completely ignore flowers in favour of the large honeycore crystals that grow in the hallows.,XX,"On dit que cette espèce nocturne délaisse les fleurs, leur préférant les cristaux de miellite qui poussent aux îles Sacrées.","Si dice che questa specie notturna ignori completamente i fiori, preferendo i grossi cristalli di cristalmiele che crescono nelle Terre Sante.","Man sagt, dass diese nachtaktive Art die Blumen komplett ignoriert und sich stattdessen auf die großen Honigkristalle konzentriert, die in den heiligen Landen wachsen.",Se dice que esta especie nocturna ignora por completo las flores y prefiere las cristales de mielita que crecen en las tierras sacrosantas.,"Diz-se que essa espécie noturna ignora completamente as flores, dando preferência aos grandes cristaméis que crescem nos campos sagrados.",夜行性の種で、花にはまったく興味がなく、神聖な地で育つ大きなハニーコアの結晶を好むと言われている。,,,,
$hgreytail_desc,,"With every beat of it's tiny wings, the Honeyed Greytail emits an ultrasonic vibration that helps guide Honeycore into its characteristic shape.",XX,"À chaque battement d'ailes, le Mielleux cendré émet une vibration ultrasonique qui contribue à donner à la miellite sa forme caractéristique.","In ciascun battito d'ali, la Codagrigia Mielata emette una vibrazione ultrasonica che contribuisce a donare al Cristalmiele la sua forma caratteristica.","Mit jedem Schlag seiner winzigen Flügel sendet der Graue Honigschwanz eine Ultraschallvibration aus, die ihm hilft, seine charakteristische Form zu erreichen.","Con cada batir de sus alas, la melosa colagrís emite una vibración ultrasónica que da a la mielita su forma característica.","Com cada bater de suas diminutas asas, a Melíflua-Acinzentada emite uma vibração ultrasônica que ajuda a guiar o Cristamel a tomar sua forma característica.",「ハニーグレイテール」が羽ばたくたび超音波振動が発生し、ハニーコアがその特有の形状に変化する助けとなる。,,,,
$hgreytail_effect,,Improves the efficiency of nearby honeycore machines.,XX,Améliore l'efficacité des machines automatiques à proximité.,Migliora l'efficienza delle macchine per cristalmiele nelle vicinanze.,Verbessert die Effizienz der nahegelegenen Honigkernmaschinen.,Mejora la eficiencia de las máquinas de mielita cercanas.,Aumenta a eficiência de máquinas de cristamel próximas.,近くにあるハニーコアの機械の作業効率が上がる。,,,,
$gdreamer_species,"does not have butterfly appended to name, this is the full name",Greater Dreamer,XX,Grand rêveur,Sognatrice Maggiore,Großer Träumer,Soñadora mayor,Sonhadora-Superior,グレートドリーマー,,,,
$gdreamer_latin,,Pyronia maius,XX,Pyronia maius,Pyronia maius,Pyronia maius,Pyronia maius,Pyronia maius,Pyronia maius,,,,
$gdreamer_hint,,This dream-like species is whispered to only appear to the most experience travellers.,XX,On raconte que cette espèce onirique n'apparaît qu'aux yeux des voyageurs les plus expérimentés.,Si sussurra che questa specie onirica appaia soltanto ai viaggiatori più esperti.,"Es wird gemunkelt, dass diese traumähnliche Art nur den erfahrensten Reisenden erscheint.",Se rumorea que esta especie onírica solo se le aparece a los viajeros más experimentados.,Rumores dizem que essa espécie onírica aparece apenas para os viajantes mais experientes.,まさに夢のような種で、経験豊富な探検家にしか見えないと言われている。,,,,
$gdreamer_desc,,"The Greater Dreamer is magnificent to behold - and yet utterly, nauseatingly alien. Not meant for human eyes, the mind struggles to understand a creature from a realm beyond time, with impossible dimensions.",XX,"Le Grand rêveur est magnifique à observer – et pourtant profondément, terriblement étrange. L'esprit peine à concevoir l'existence d'une créature issue d'un royaume hors du temps, aux dimensions impossibles, qui n'aurait jamais due être dévoilée au regard humain.","La Sognatrice Maggiore è veramente una meraviglia - eppure è profondamente e terribilmente aliena. L'occhio e il cervello umano non sono in grado di vedere e concepire una creatura del genere, che sembra provenire da un regno al di fuori del tempo, con dimensioni impossibili.","Der Große Träumer ist wunderschön anzusehen, und doch völlig fremdartig. Er ist nicht für menschliche Augen bestimmt und der Verstand kämpft damit, eine Kreatur aus einem Reich jenseits der Zeit und mit unmöglichen Dimensionen zu verstehen.","La soñadora mayor es un ser magnífico al que observar; sin embargo, al mismo tiempo, es de una extrañeza asombrosa y abrumadora. La mente humana no es capaz de comprender a esta criatura surgida de dominios más allá del tiempo y las dimensiones.","A Sonhadora-Superior é uma vista de marejar os olhos - e ainda assim, repugnantemente alheia à realidade. Não foi feita para olhos humanos, a mente luta para entender uma criatura de um reino além do tempo, com dimensões impossíveis.",「グレートドリーマー」は目を見張るほどに壮大でありつつも、ゾッとするほどに異質だ。人の目では映しきれず、人の心は時空と次元を超えたその存在を理解しようと混乱する。,,,,
$gdreamer_effect,,Said to increase the luck of people nearby.,XX,On dit qu'elle augmente la chance des personnes à proximité.,Si dice che aumenti la fortuna delle persone nelle sue vicinanze.,Er soll das Glück der Menschen in der Nähe erhöhen.,Se dice que lleva suerte a la gente cercana.,Diz-se que aumenta a sorte das pessoas próximas.,近くにいる人の運気が上がると言われている。,,,,
$bugged_species,will have 'Butterfly' appended to name so keep shortish,Bugged,XX,Bogué,Buggata,Kaputter,Singular,Bugada,フグアイ,,,,
$bugged_latin,like glitched bee can leave same,00111111 00111111,XX,00111111 00111111,00111111 00111111,00111111 00111111,00111111 00111111,00111111 00111111,00111111 00111111,00111111 00111111,00111111 00111111,00111111 00111111,XX
$bugged_hint,like glitched bee can leave same,01100010 01110101 01110100 01110100 01110011,XX,01111010 01110101 01110100,01100010 01110101 01110100 01110100 01110011,01100010 01110101 01110100 01110100 01110011,01101101 01100001 01101100 01100100 01101001 01100011 01101001 11110011 01101110,01100010 01110101 01101110 01100100 01100001 01110011,01100010 01110101 01110100 01110100 01110011,01100010 01110101 01110100 01110100 01110011,01100010 01110101 01110100 01110100 01110011,01100010 01110101 01110100 01110100 01110011,XX
$bugged_desc,like glitched bee can leave same,01110100 01101000 01100101 00100000 01110101 01110011 01100101 01110010 01110011 00100000 01101000 01100001 01110110 01100101 00100000 01100100 01100101 01110100 01100101 01100011 01110100 01100101 01100100 00100000 01110101 01110011,XX,01101100 01100101 01110011 00100000 01110101 01110100 01101001 01101100 01101001 01110011 01100001 01110100 01100101 01110101 01110010 01110011 00100000 01101110 01101111 01110101 01110011 00100000 01101111 01101110 01110100 00100000 01110010 01100101 01110000 11000011 10101001 01110010 11000011 10101001 01110011,01110100 01101000 01100101 00100000 01110101 01110011 01100101 01110010 01110011 00100000 01101000 01100001 01110110 01100101 00100000 01100100 01100101 01110100 01100101 01100011 01110100 01100101 01100100 00100000 01110101 01110011,010001000110100101100101 010011100111010101110100011110100110010101110010 0110100001100001011000100110010101101110 011101010110111001110011 0110010101101110011101000110010001100101011000110110101101110100,01101100 01101111 01110011 00100000 01110101 01110011 01110101 01100001 01110010 01101001 01101111 01110011 00100000 01101110 01101111 01110011 00100000 01100100 01100101 01110100 01100101 01100011 01110100 01100001 01110010 01101111 01101110,01101111 01110011 00100000 01110101 01110011 01110101 11000011 10100001 01110010 01101001 01101111 01110011 00100000 01101110 01101111 01110011 00100000 01100100 01100101 01110100 01100101 01100011 01110100 01100001 01110010 01100001 01101101,01110100 01101000 01100101 00100000 01110101 01110011 01100101 01110010 01110011 00100000 01101000 01100001 01110110 01100101 00100000 01100100 01100101 01110100 01100101 01100011 01110100 01100101 01100100 00100000 01110101 01110011,01110100 01101000 01100101 00100000 01110101 01110011 01100101 01110010 01110011 00100000 01101000 01100001 01110110 01100101 00100000 01100100 01100101 01110100 01100101 01100011 01110100 01100101 01100100 00100000 01110101 01110011,01110100 01101000 01100101 00100000 01110101 01110011 01100101 01110010 01110011 00100000 01101000 01100001 01110110 01100101 00100000 01100100 01100101 01110100 01100101 01100011 01110100 01100101 01100100 00100000 01110101 01110011,01110100 01101000 01100101 00100000 01110101 01110011 01100101 01110010 01110011 00100000 01101000 01100001 01110110 01100101 00100000 01100100 01100101 01110100 01100101 01100011 01110100 01100101 01100100 00100000 01110101 01110011,XX
$bugged_effect,like glitched bee can leave same,00111111 00111111 00111111 00111111 00111111,XX,00111111 00111111 00111111 00111111 00111111,00111111 00111111 00111111 00111111 00111111,00111111 00111111 00111111 00111111 00111111,00111111 00111111 00111111 00111111 00111111,00111111 00111111 00111111 00111111 00111111,00111111 00111111 00111111 00111111 00111111,00111111 00111111 00111111 00111111 00111111,00111111 00111111 00111111 00111111 00111111,00111111 00111111 00111111 00111111 00111111,XX
