KEY,NOTES_FOR_LOCALISATION,LINE_EN,LINE_XX,LINE_FR,LINE_IT,LINE_DE,LINE_ES,LINE_BP,LINE_JP,LINE_RU,LINE_KP,LINE_CN,LINE_XX
$butterfly,Word for 'butterfly' used with species names (language order handled for you),Butterfly,X,Papillon,Farfalla,Schmetterling,Mariposa,Borboleta,チョウ,,,,
$biome_forest,biome label for forest islands,Forest,X,Forêt,Foresta,Wald,Bosque,Floresta,森林,,,,
$biome_swamp,biome label for swamp islands,Swamp,X,Marais,Palude,Sumpf,Pantano,Pântano,湿地,,,,
$biome_snow,biome label for tundra/snow islands,Tundra,X,Toundra,Tundra,Tundra,Tundra,Tundra,ツンドラ,,,,
$biome_hallow,biome label for hallowed islands (golden),Hallow,X,Île Sacrée,Sacro,Geweihtes Land,Sacro,Sagrado,神聖,,,,
$biome_dream,biome label for the hivemother's dream,Dream,X,Rêve,Sogno,Traum,Sueño,Sonho,夢,,,,
$biome_devland,biome label for the devland,???,X,???,???,???,???,???,???,,,,
$npc12,This is based off a real person who's name is 'Sto Helit' keep the Dr Sto bit but feel free to pun with the last name. BhD should match what you gave Beenjamin,Dr Sto Beelit BhD,X,Pr Sto Mélitée BhD,Dr.ssa Sto Mielit BhD,Dr. Sto K. Werk BhD,Dra. Sto Abelit,Dra. Sto Belhit BhD,美羽・ストヘリット博士,,,,
$npc13,This is based off a real person who's name is 'Codey Mathis' keep the Dr Codey part but feel free to do a different lastname or pun. BD is a seperate academia acronym to BhD so can make up a different one here to the one sto and beenjamin have,Dr Codey Mathive BD,X,Pr Codey Mathapis BD,Dr.ssa Codey Aphis BD,Dr. Codey Summ BD,Dra. Codey Matenjambre,Dra. Codey Colmathis BD,八島コーディ研究員,,,,
$npc14,DONT CHANGE this is an actual real person's username (it's our composer!),Moth(ense),X,Moth(ense),Moth(ense),Moth(ense),Moth(ense),Moth(ense),Moth(ense),,,,
$action05,Used in dialogue as an action - changed from 'Guide' to 'Book',Take Book,X,Prendre le livre,Prendi libro,Buch nehmen,Tomar el libro,Pegar livro,本をもらう,,,拿取指南,X
$action49,Used in dialogue as an action to go back to the main page,Back,X,Retour,Indietro,Zurück,Atrás,Voltar,戻る,,,,
