KEY,NOTES_FOR_LOCALISATION,LINE_EN,LINE_XX,LINE_FR,LINE_IT,LINE_DE,LINE_ES,LINE_BP,LINE_JP,LINE_RU,LINE_KP,LINE_CN,LINE_XX
$misty_hint,,"This species can only be found when it's raining, a quirk of nature likely due to its Paene and Silva ancestry.",XX,"Cette espèce ne sort que lorsqu'il pleut, une bizarrerie de la nature probablement due à ses ancêtres Paene et Silva.","Questa specie può essere trovata solo quando piove, uno scherzo della natura dovuto probabilmente alla sua discendenza dalle api 'Paene' e 'Silva'.","Diese Art ist nur bei Regen anzutreffen, eine Laune der Natur, die wahrscheinlich auf ihre Abstammung von Paene und Silva zurückzuführen ist.",Este especie solo se encuentra activa mientras llueve. Es probable que reciba su peculiar naturaleza de sus antepasados Paene y Silva.,"Essa espécie só é encontrada quando está chovendo, uma peculiaridade que provavelmente foi herdada de suas ancestrais Paene e Silva.",雨の日にのみ発見される。この気まぐれな習性は森林ミツバチと沿岸ミツバチの系統によるものだろうか。,,,"这个物种只在下雨时出现, 这一古怪的癖好大概和其来自沿岸蜜蜂与森林蜜蜂的血统有关.",XX
$misty_desc,,"In most land-based bees rain, and even mist, can impede their ability to fly. Not so the 'Misty' bee, which has developed water-repellent bristles, allowing them to fly unimpeded by moisture.",XX,"Chez la plupart des abeilles terrestres, la pluie, et même la brume, peuvent les empêcher de voler. Mais pas l'abeille brumeuse, qui a développé des poils hydrofuges lui permettant de voler sans craindre l'humidité.","La pioggia e spesso anche la nebbia impedisce a quasi tutte le api terrestri di volare. Ciò non avviene per l'ape 'nebbiosa' che ha sviluppato delle setole idrorepellenti, che le permettono di volare a prescindere dall'umidità.","Bei den meisten landlebenden Bienen können Regen und sogar Nebel die Flugfähigkeit beeinträchtigen. Nicht so bei der 'Nebel'-Biene, die wasserabweisende Borsten entwickelt hat, sodass sie von Feuchtigkeit im Flug nicht behindert wird.","La mayoría de las abejas terrestres se ven imposibilitadas de volar con lluvia o niebla. Pero la abeja 'neblinosa', que posee pelos impermeables, puede volar sin importar la humedad del aire.","Para a maior parte das abelhas terrestres, a chuva ou até mesmo a névoa podem impedir sua habilidade de voo. Mas não a abelha 'Enevoada' que desenvolveu cerdas à prova d'água, permitindo que voem sem sofrerem com a umidade.",主に陸上で活動しているハチは雨や霧の日には羽が重くなり飛べなくなるが、「霧」タイプのハチはへっちゃらだ。毛が水をはじくようになっていて、霧の中でも飛ぶことができる。,,,"对大多数陆生蜜蜂来说, 雨水甚至是雾气都会妨碍它们的飞行能力. 但对'雾行'蜜蜂来说并非如此, 因为它们长出了防水的刚毛, 可以不受潮气影响而飞行.",XX
$misty_req,,While raining,XX,Sous la pluie,Mentre piove,Während es regnet,Mientras llueve,Enquanto chove,雨の日,,,下雨时,XX
$dream_species,,Dream,XX,Rêveuse,Onirica,Traum-,Onírica,Sonhadora,夢,,,梦境,XX
$dream_latin,"Latin name for the bee, keep the same if you can. If different you'll need to update all the 'hints' for bees that are mutations of this species, as the hints refer to the bees needed by latin name",Apis Somnium,XX,Apis Somnium,Apis Somnium,Apis Somnium,Apis Somnium,Apis Somnium,Apis Somnium,,,Apis Somnium,XX
$dream_hint,,An extremely shy species with Communia and Raris roots - modern reports are limited to this species being sighted while people have been sleeping.,XX,"Une espèce extrêmement timide aux racines de Communia et Raris. Selon des rapports récents, cette espèce a pu être observée uniquement pendant le sommeil des gens.",Una specie estremamente timida derivante da 'Communia' e 'Raris' - i pochi moderni resoconti su questa specie rivelano che gli avvistamenti sono possibili solo mentre le persone dormono.,"Eine äußerst scheue Art mit Communia- und Raris-Wurzeln - moderne Berichte beschränken sich darauf, dass diese Art gesichtet wurde, während Menschen schliefen.",Una especie sumamente tímida con raíces Communia y Raris. Los informes más recientes indican que esta especie solo se deja ver mientras la gente duerme.,"Uma espécie extremamente tímida, com raízes de Communia e Raris - estudos recentes são limitados visto que essa espécie só é avistada enquanto as pessoas dormem.",ミツバチと希少ミツバチから産まれるとってもシャイな種。人々が寝ている間に活動するため、目撃情報が限られている。,,,"极为害羞的物种, 源于普通蜜蜂和罕见蜜蜂. 当今只有在人们进入睡梦中时才有目击到这个物种的报告.",XX
$dream_desc,,"Known as the Hivemother's 'little helpers', this is an incredibly shy species that only emerges from hiding when all humans nearby are sleeping.",XX,"Connue sous le nom de « petites assistantes » de la Sainte-Reine, cette espèce est incroyablement timide et ne sort de sa cachette que lorsque tous les humains à proximité dorment.","Conosciute come 'le piccole aiutanti' della Madre degli Alveari, le api di questa specie incredibilmente timida emergono dai loro nascondigli solo quando tutti gli umani nelle vicinanze stanno dormendo.","Diese als 'kleine Helfer' der Bienenmutter bekannte Spezies ist unglaublich scheu und taucht nur aus ihrem Versteck auf, wenn alle Menschen in der Nähe schlafen.","Estas abejas, conocidas como las 'ayudantes' de la Madre de la Colmena, son increíblemente tímidas, y solo salen de su escondite cuando los humanos duermen.","Conhecidas como as 'ajudantes' da Mãe das Colmeias, essa espécie é incrivelmente tímida e só sai de seu esconderijo enquanto os humanos próximos dormem.",巣の女王バチの「子分」として知られている。信じられないほど用心深く、近くにいる人間が全員寝ている時にしか現れない。,,,"这个物种被称为巢母的'小帮手'. 极端害羞, 只会在附近所有人类都入睡时才从藏身处中出来.",XX
$dream_req,,While you are sleeping,XX,Pendant votre sommeil,Mentre dormi,Während du schläfst,Mientras duermes,Enquanto você dorme.,人が寝ている間,,,你睡觉时,XX
$murky_species,,Murky,XX,Bourbeuse,Torbida,Trübe ,Cascarrabias,Turva,暗闇,,,阴暗,XX
$murky_latin,"Latin name for the bee, keep the same if you can. If different you'll need to update all the 'hints' for bees that are mutations of this species, as the hints refer to the bees needed by latin name",Apis Caligo,XX,Apis Caligo,Apis Caligo,Apis Caligo,Apis Caligo,Apis Caligo,Apis Caligo,,,Apis Caligo,XX
$murky_hint,,"This aggresive species is found natively in the swamps, and is only active at night.",XX,Cette espèce agressive est originaire des marais et n'est active que la nuit.,Questa specie aggressiva è nativa delle paludi ed è attiva solamente di notte.,Diese angriffslustige Art ist in den Sümpfen beheimatet und nur nachts aktiv.,"Esta especie de carácter agresivo es nativa de los pantanos, y solo está activa de noche.",Essa espécie agressiva é nativa dos pântanos e só é ativa durante a noite.,攻撃的な種で、湿地で見つけられる。夜にのみ活動する。,,,"这个好斗的物种自然生长于沼泽之中, 只在夜间活跃.",XX
$murky_desc,,"This aggressive, territorial species has long infested the swamps of the Archipelago and only the recent invention of smoke alchemy has allowed modern Islanders to traverse these regions safely.",XX,Cette espèce agressive et territoriale a longtemps infesté les marais de l'archipel. Seule la récente découverte des techniques d'enfumage a permis aux habitants de l'île de traverser ces régions en toute sécurité.,Questa specie aggressiva e territoriale infesta da molto tempo le paludi dell'arcipelago e solo la recente invenzione delle tecniche di affumicamento ha permesso agli abitanti delle isole di attraversare in sicurezza quelle regioni.,"Diese aggressive, territoriale Spezies hat lange Zeit die Sümpfe des Archipels heimgesucht, und erst die jüngste Erfindung der Rauchalchemie hat es den modernen Inselbewohnern ermöglicht, diese Regionen sicher zu durchqueren.","Estas abejas son muy agresivas y territoriales, y llevan mucho tiempo infestando los pantanos del archipiélago. Los isleños contemporáneos solo lograron viajar con seguridad por esta región con la reciente aparición de las técnicas ahumadoras.",Essa espécie territorial e agressiva tem infestado os pântanos do Arquipélago e foi apenas a recente invenção da alquimia de fumaça que permitiu que os habitantes pudessem atravessar a região em segurança.,攻撃的で縄張り意識の強いこの種は、諸島の湿地に群生している。近年になって煙の技術が開発されてからやっと島民はこの地域を安全に横切ることができるようになった。,,,"这个物种好斗且地盘意识强, 已经长期称霸群岛的沼泽区域. 直到最近发明了烟熏术之后, 当代岛民才能够安全穿行这些地区.",XX
$muggy_species,,Muggy,XX,Vaseuse,Umida,Feuchtwarme ,Barrosas,Mormacenta,湿地,,,沼泥,XX
$muggy_latin,"Latin name for the bee, keep the same if you can. If different you'll need to update all the 'hints' for bees that are mutations of this species, as the hints refer to the bees needed by latin name",Apis Humidus,XX,Apis Humidus,Apis Humidus,Apis Humidus,Apis Humidus,Apis Humidus,Apis Humidus,,,Apis Humidus,XX
$muggy_hint,,An offshoot of the Paene Family that migrated to the swamps - found naturally in shallow swampy waters.,XX,Une variante de la famille Paene qui a migré vers les marais. On la trouve à l’état naturel près des eaux marécageuses peu profondes.,Una variante della famiglia 'Paene' che è migrata nelle paludi - può essere trovata in natura nelle acque paludose basse.,"Ein natürlicher Ableger der Paene-Familie, der in die Sümpfe eingewandert ist und in flachen, sumpfigen Gewässern lebt.",Una variante de la familia Paene que emigró a los pantanos. Se encuentra de forma natural en aguas pantanosas y poco profundas.,Uma ramificação da família Paene que migrou para os pântanos - encontrada naturalmente nas águas pantanosas rasas.,湿地に生息する沿岸ミツバチの系統で、浅い沼地でに生息している。,,,"沿岸蜜蜂家族迁徙到沼泽中的一个分支, 是在沼泽的浅水区域发现的.",XX
$muggy_desc,,"Water bees typically favour freshwater, so this species has caused much debate within the academic community. No researcher has yet had the stomach (or wellies) to brave the swamps and find out for themselves.",XX,"Les abeilles aquatiques préfèrent généralement l'eau douce, aussi cette espèce a-t-elle suscité de nombreux débats au sein de la communauté scientifique. Personne n'a encore eu le cran (ou les bottes) de braver les marécages et de vérifier par soi-même.","Le api d'acqua preferiscono tipicamente l'acqua dolce, per cui questa specie ha causato grandi dibattiti nella comunità scientifica. Nessun ricercatore, però, ha finora avuto lo stomaco (o gli stivali!) per avventurarsi nelle paludi a dare un'occhiata più da vicino.","Da Wasserbienen in der Regel Süßwasser bevorzugen, hat diese Art in der akademischen Gemeinschaft viele Diskussionen ausgelöst. Bisher hat noch kein Forscher den Mut (oder die Gummistiefel) gehabt, sich in die Sümpfe zu wagen und es selbst herauszufinden.","Por lo general, las abejas acuáticas prefieren las aguas frescas y dulces, por lo que esta especie causó grades debates en la comunidad académica. Hasta ahora, ningún investigador tuvo estómago (ni agallas) para enfrentarse al pantano y averiguarlo de primera mano.","Abelhas aquáticas normalmente preferem água fresca, por isso essa espécie gera muita discussão na comunidade acadêmica. Nenhum pesquisador teve estômago (ou galochas) para desbravar os pântanos e descobrir.",水タイプのハチは一般的に新鮮な水を好むので、この種に関しては専門家の間で熱い議論が繰り広げられている。沼地で研究を進められる強靭な胃（や長靴）を持ち合わせた研究者はまだいない。,,,"水生蜜蜂通常喜欢淡水, 所以这个物种在学术圈中激起了大量争论. 目前尚无哪位研究人员有足够的勇气(或雨靴)闯入沼泽并亲自找出结论.",XX
$glowing_species,,Glowing,XX,Luminescente,Brillante,Leuchtende ,Radiantes,Brilhante,蛍光,,,发光,XX
$glowing_latin,"Latin name for the bee, keep the same if you can. If different you'll need to update all the 'hints' for bees that are mutations of this species, as the hints refer to the bees needed by latin name",Apis Lumen,XX,Apis Lumen,Apis Lumen,Apis Lumen,Apis Lumen,Apis Lumen,Apis Lumen,,,Apis Lumen,XX
$glowing_hint,,"A rare species found in the swamps, known by its distinctive glow that it emits during dawn and dusk.",XX,"Une espèce rare qui vit dans les marais, connue pour la lueur distinctive qu'elle émet à l'aube et au crépuscule.","Una specie rara caratteristica delle paludi, contraddistinta da un tipico bagliore che emette all'alba e al tramonto.","Eine seltene Art, die durch ihr charakteristisches Leuchten in der Morgen- und Abenddämmerung bekannt ist.","Una especie inusual de los pantanos, reconocida por el distintivo brillo que emiten durante el amanecer y el atardecer.","Uma espécie rara dos pântanos, conhecida pelo seu brilho único que é emitido ao amanhecer e anoitecer.",湿地に生息し、薄暗い時間でも光を放つので発見できるレアな種。,,,"在沼泽中发现的稀有物种, 因其在黎明和黄昏时发出的独特光芒而闻名.",XX
$glowing_desc,,"A curiosity and a delight, even to more veteran researchers, Apis Lumen burn their honey to ensure its purity - presumably an evolutionary response to the impurities in their natural water supply.",XX,"Véritable source de curiosité et de fascination, même pour les chercheurs les plus expérimentés, les Apis Lumen brûlent leur miel pour en garantir la pureté — sans doute une réponse évolutive aux impuretés de leur approvisionnement naturel en eau.","Le Apis Lumen, che costituiscono una curiosità e un incanto anche per i ricercatori veterani, bruciano il loro miele per garantirne la purezza - probabilmente come risposta evolutiva alle impurità presenti nella loro riserva naturale d'acqua.","Eine Kuriosität und ein Vergnügen, selbst für erfahrene Forscher: Apis Lumen brennen ihren Honig, um seine Reinheit zu gewährleisten - vermutlich eine evolutionäre Reaktion auf die Verunreinigungen in ihrer natürlichen Wasserversorgung.",Estas abejas son una curiosidad y un deleite hasta para los investigadores más avezados. Apis lumen quema su miel para garantizar su pureza; se cree que es una respuesta evolutiva a la presencia de impurezas en las fuentes de agua natural.,"Curiosa e interessante até mesmo para os pesquisadores veteranos, a Apis Lumen queima seu mel para garantir sua pureza - presumidamente uma resposta evolutiva as impuridades do seu suprimento de água.",蛍光ミツバチは歴の長い研究者にとっても好奇心をそそられる種だ。純度を維持するためにハチミツを燃やす。自然界の水分に含まれる不純物を除去するためにそのような行動を取るようになったと思われる。,,,"即使对资深研究人员来说, 观察这种蜜蜂也是新奇愉悦的体验. 发光蜜蜂会燃烧蜂蜜以确保其纯度, 这或许是对其生长的天然水域中各种不纯物质的一种进化反应.",XX
$rocky_species,,Rocky,XX,Rocheuse,Rocciosa,Felsige ,Rocallosas,Rochosa,岩,,,岩蚀,XX
$rocky_latin,"Latin name for the bee, keep the same if you can. If different you'll need to update all the 'hints' for bees that are mutations of this species, as the hints refer to the bees needed by latin name",Apis Petra,XX,Apis Petra,Apis Petra,Apis Petra,Apis Petra,Apis Petra,Apis Petra,,,Apis Petra,XX
$rocky_hint,,A noxious species that melts rock to build hives deep within stone formations..,XX,Une espèce nuisible qui fait fondre la roche pour construire des ruches dans les formations rocheuses.,Una specie nociva che fonde le rocce per costruire i propri alveari nelle profondità delle formazioni di pietra.,"Eine schädliche Spezies, die Felsen schmilzt, um tief in Gesteinsformationen Nester zu bauen.",Una especie nociva que funde piedras para construir colmenas en las profundidades de las formaciones rocosas.,Uma espécie nociva que derrete pedras para construir suas colmeias dentro de formações rochosas.,岩を溶かして石の深層に巣を作る有害な種。,,,"能侵蚀岩石的有害物种, 会在岩石深处建造蜂巢.",XX
$rocky_desc,,"Apis Petra secretes a highly acidic saliva which it uses to mulch out great warrens through bedrock. Curiously, however, they leave manufactured stone untouched - a relief to the homeowners of the Archipelago.",XX,"L'Apis Petra sécrète une salive hyper acide qui lui permet de creuser de grands tunnels dans la roche. Toutefois, curieusement, elles laissent intacte la pierre manufacturée. Un véritable soulagement pour les habitants de l'archipel.","L'Apis Petra secerne una saliva fortemente acida che usa per pacciamare grandi colonie nelle fondamenta rocciose. Curiosamente, però, lasciano intatta la pietra lavorata - un sollievo per i proprietari di casa dell'arcipelago.","Apis Petra sondert einen stark säurehaltigen Speichel ab, mit dem sie große Gänge in das Gestein mulcht. Seltsamerweise lassen sie jedoch Kunststein unberührt - zur Freude der Hausbesitzer des Archipels.","Apis petra segrega una saliva de gran acidez que utiliza para excavar la roca y anidar allí. Sin embargo, no encuentran interés alguno en la piedra manipulada por humanos: un enorme alivio para las casas de todo el archipiélago.","A Apis Petra secreta uma saliva altamente ácida a qual é usada para criar túneis através das rochas. Porém, curiosamente, elas não mexem em pedras manufaturadas - um alívio para os moradores do Arquipélago.",岩ミツバチは強い酸性の唾液を分泌し、岩盤を溶かして土壌を占領していく。しかし不思議なことに、人の手が加えられた岩には接触しないため、島民はほっとしている。,,,"岩蚀蜜蜂会分泌一种高酸唾液, 然后用来在基岩中挖出错综复杂的巢穴. 不过, 奇怪的是, 它们从不碰人造建筑的石头 - 这让群岛的房屋主们松了一口气.",XX
$regal_species,,Regal,XX,Royale,Regale,Hoheitsvolle ,Real,Régia,皇族,,,王室,XX
$regal_latin,"Latin name for the bee, keep the same if you can. If different you'll need to update all the 'hints' for bees that are mutations of this species, as the hints refer to the bees needed by latin name",Apis Regalis,XX,Apis Regalis,Apis Regalis,Apis Regalis,Apis Regalis,Apis Regalis,Apis Regalis,,,Apis Regalis,XX
$regal_hint,,This snobbish species has ancestry in the Floreo and Clarus families and can only be bred near Goldenrod flowers.,XX,Cette espèce un peu snob descend des familles Floreo et Clarus et ne peut être élevée que près des Pollenaires royales.,Questa specie elitaria ha origine dalle famiglie 'Floreo' e 'Clarus' e può essere allevata solo nei pressi degli steldorati.,Diese hochnäsige Art stammt aus den Familien Floreo und Clarus und kann nur in der Nähe von Goldrutenblüten gezüchtet werden.,"Esta especie elitista tiene sus orígenes en las familias Floreo y Clarus, y solo se reproduce cerca de flores de varadorada.",Essa espécie esnobe tem ancestralidade nas famílias Floreo e Clarus e só pode ser criada perto de flores Caule-dourado.,交配種族とキラキラ 族の子孫で、高貴な種。アキノキリンソウの近くでしか産まれない。,,,"这个趾高气昂的物种源于新绿蜜蜂和活力蜜蜂, 并且只能在秋麒麟花附近进行繁殖.",XX
$regal_desc,,"A sovereign of apiculture, this bee of breeding can trace its roots back to the Origin of the Species. Rightfully superior, this species demands golden tribute from her subjects.",XX,"Souveraine de l'apiculture, les racines de cette abeille d'élevage remontent à l'Origine des Espèces. Supérieure à juste titre, cette espèce exige de ses sujets des tributs en or.","Sovrana dell'apicoltura, quest'ape d'allevamento affonda le sue radici nelle Origini della Specie. Superiore a giusto titolo, questa specie pretende dei tributi dorati dai suoi sudditi.",Als eine Herrscherin innerhalb der Imkerei kann diese Zuchtbiene ihre Wurzeln bis zum Ursprung der Arten zurückverfolgen. Diese mit Recht überlegene Spezies verlangt von ihren Untertanen einen goldenen Tribut.,"Estas abejas, verdaderas soberanas de la apicultura, ya se encontraban en El origen de las especies. Sus legítimos aires de superioridad llevan a esta especie a exigir un tributo dorado a sus súbditas.","Uma soberana da apicultura, essa abelha tem raízes na Origem das Espécies. Justamente superior, essa espécie exige presentes dourados de seus súditos.",養蜂界の皇族で、種のルーツは起源にまで辿ることができる。当然ながら優れた種で、臣下には高品質の貢物を要求する。,,,"这种繁殖蜜蜂是养蜂业的王族, 其祖先可以追溯到整个物种的起源. 这个物种天生优越, 因此要求其臣民供上金色贡品.",XX
$regal_req,,With Goldenrod nearby,XX,Près des Pollenaires royales,Con uno steldorato nelle vicinanze,Mit Goldrute in der Nähe,Con varadorada cerca,Com Caule-dourado por perto,アキノキリンソウの近く,,,秋麒麟花附近,XX
$worker_species,,Worker,XX,Ouvrière,Operaia,Arbeiter-,Obrera,Obreira,労働,,,工匠,XX
$worker_latin,"Latin name for the bee, keep the same if you can. If different you'll need to update all the 'hints' for bees that are mutations of this species, as the hints refer to the bees needed by latin name",Apis Artifex,XX,Apis Artifex,Apis Artifex,Apis Artifex,Apis Artifex,Apis Artifex,Apis Artifex,,,Apis Artifex,XX
$worker_hint,,A hardworking species of an Clarus and Caliginosus mix that is motivated by Honeybriar flowers.,XX,"Une espèce travailleuse issue du croisement entre Clarus et Caliginosus, motivée par les Sapicoles.",Una specie laboriosa costituita da un mix di 'Clarus' e 'Calignosus' che è motivata dai fiori di mielespina.,"Eine fleißige Art aus einer Clarus- und Calignosus-Mischung, die durch Honigbeeren-Blüten motiviert wird.","Una especie diligente cruza de Clarus y Calignosus, que encuentra su motivación en la flor de mielespina.","Uma espécie esforçada, mescla de Clarus e Caliginosus",キラキラ族とCalignosus族の混合種でよく働く種。ハニーブライアーという花の近くでよく活動する。,,,"活力蜜蜂和雾行蜜蜂杂交产生的勤劳物种, 会受到蜜蔷薇的激励.",XX
$worker_desc,,"The 'Worker' bee is strong and gentle giant, and a critical part of modern industry. Without these thumb-sized behemoths, many of our modern comforts would only be the rarest of treats.",XX,"L'abeille ouvrière est une géante à la fois douce et puissante, qui joue un rôle essentiel dans l'industrie contemporaine. Sans ces mastodontes de la taille d'un pouce, nombre de nos plaisirs actuels seraient bien plus rares.","L'ape operaia è un gigante forte e gentile e una parte fondamentale dell'industria moderna. Senza questi colossi grandi quanto un pollice, molti dei nostri confort moderni sarebbero rari come un tesoro.",Die 'Arbeitsbiene' ist ein starker und sanfter Riese und ein wichtiger Bestandteil der modernen Industrie. Ohne diese daumengroßen Ungetüme wären viele unserer modernen Annehmlichkeiten nur ein äußerst seltenes Vergnügen.,"La abeja 'obrera' es una especie enorme, fuerte y amistosa. Es una parte importantísima de la industria actual. Sin estas gigantes del tamaño de un pulgar, muchas de las cosas que disfrutamos a diario serían un manjar poco común.","A abelha 'Obreira' é uma gigante forte e gentil, e peça fundamental da indústria moderna. Sem essas monstruosidades do tamanho de um polegar, muitos dos seus confortos seriam raridades.",「働きもの」の種。穏やかで大きく、現代の産業に必須の種だ。親指サイズの巨大なハチのおかげで、現代のぜいたくがあると言っても過言ではない。,,,"'工匠'蜜蜂是强大又温和的巨人, 是现代工业的关键组成部分. 要是没有这些拇指大小的巨兽, 许多现代的便利只会成为最罕见的特权.",XX
$worker_req,,With Honeybriar nearby,XX,Près des Sapicoles,Con un mielespina nelle vicinanze,Mit Honig-Brombeeren in der Nähe,Con mielespina cerca,Com Azamélias por perto,ハニーブライアーの近く,,,蜜蔷薇附近,XX
$stubborn_species,,Stubborn,XX,Entêtée,Testarda,Dickköpfige ,Tenaz,Teimosa,カタブツ,,,固执,XX
$stubborn_latin,"Latin name for the bee, keep the same if you can. If different you'll need to update all the 'hints' for bees that are mutations of this species, as the hints refer to the bees needed by latin name",Apis Pertinax,XX,Apis Pertinax,Apis Pertinax,Apis Pertinax,Apis Pertinax,Apis Pertinax,Apis Pertinax,,,Apis Pertinax,XX
$stubborn_hint,,"Only found during dawn or dusk, this aggresive species descends from Caligo and Somnolentus families.",XX,"Cette espèce agressive, qui ne sort qu'à l'aube ou au crépuscule, descend des familles Caligo et Somnolentus.","Ci si può imbattere in questa specie aggressiva, discendente dalle famiglie 'Caligo' e 'Somnolentus', soltanto durante l'alba o il tramonto.","Diese angriffslustige Art, die nur in der Dämmerung anzutreffen ist, stammt von den Familien Caligo und Somnolentus ab.","Esta especie agresiva, descendiente de las familias Caligo y Somnolentus, solo se encuentra durante el amanecer o el atardecer.","Encontrada somente durante o amanhecer ou anoitecer, essa espécie agressiva descende das famílias Caligo e Somnolentus.",薄暗い時間にしか活動しない攻撃的な種。「暗闇ミツバチ」と「うとうとミツバチ」の子孫。,,,"这个好斗的物种源于阴暗蜜蜂和瞌睡蜜蜂, 只在黎明和黄昏出现.",XX
$stubborn_desc,,"It is unknown why this species is so exceptionally sensitive to light and temperature. Only active in the time between days, the 'Stubborn' spends the rest of its time in protective cells within the hive.",XX,"On ignore pourquoi cette espèce est si particulièrement sensible à la lumière et aux écarts de température. En dehors de ses brèves sorties, l'abeille entêtée passe son temps dans les cellules protectrices de sa ruche.","Non si sa perché questa specie sia così eccezionalmente sensibile alla luce e alla temperatura. Attiva soltanto in alcuni momenti del giorno, l'ape 'testarda' passa il resto del tempo in celle di protezione all'interno dell'alveare.","Es ist nicht bekannt, warum diese Art so außergewöhnlich empfindlich gegenüber Licht und Temperatur ist. Sie ist nur in der Zeit zwischen den Tagen aktiv und verbringt den Rest ihrer Zeit in den schützenden Zellen im Bienenstock.","Se desconoce el motivo por el que esta especie es tan sensible a la luz y la temperatura. Las abejas 'tenaces', activas solo entre el paso de un día a otro, se pasan el resto del tiempo en celdillas protectoras dentro de la colmena. ","Não se sabe por qual motivo essa espécie é tão sensível à luz e temperaturas. Ativa somente durante as horas entre os dias, as 'Teimosas' passam o resto do dia em suas células de proteção na colmeia.",この種がなぜこれほどに光と暑さに敏感なのかは知られていない。昼間を避けて行動し、日が出ている時間は安全な巣の中で休んでいる。,,,"目前尚不清楚为什么这个物种对光和温度极为敏感. '固执'蜜蜂只在白天的首末活动, 其余时间都呆在蜂巢内安全的蜂房中.",XX
$stubborn_req,,During dawn or dusk,XX,À l'aube ou au crépuscule,Durante l'alba o il tramonto,Bei Sonnenaufgang oder in der Abenddämmerung,Durante el amanecer o el atardecer,Durante o amanhecer ou anoitecer,明け方と夕方,,,黄昏和黎明,XX
$domesticated_species,,Domesticated,XX,Domestique,Addomesticata,Domestizierte ,Domesticada,Domesticada,おうち,,,家养,XX
$domesticated_latin,"Latin name for the bee, keep the same if you can. If different you'll need to update all the 'hints' for bees that are mutations of this species, as the hints refer to the bees needed by latin name",Apis Domesticas,XX,Apis Domesticas,Apis Domesticas,Apis Domesticas,Apis domesticas,Apis Domesticas,Apis Domesticas,,,Apis Domesticas,XX
$domesticated_hint,,"An interesting Floreo and Somnolentus mix, this species can only be bred successfully within the safe confines of a house.",XX,"Intéressant croisement de Floreo et de Somnolentus, cette espèce ne peut être élevée avec succès qu'entre les murs d'une maison.","Questa specie, un interessante mix tra 'Floreo' e 'Somnolentus', può essere allevata con successo solo all'interno dei sicuri confini di una casa.",Diese interessante Mischung aus Floreo und Somnolentus kann nur innerhalb der sicheren Umgebung eines Hauses gezüchtet werden.,"Este especie, una interesante cruza entre Floreo y Somnolentus, solo se puede reproducir dentro de la seguridad de una casa.","Uma mistura curiosa de Floreo e Somnolentus, essa espécie só pode ser criada com sucesso dentro das paredes seguras de uma casa.",交配種とうとうとミツバチの混合で、興味深い種。家の中で安全に閉じ込めておかないと交配が成功しない。,,,新绿蜜蜂和瞌睡蜜蜂杂交产出的有趣物种. 只有在房子的安全庇佑下才能成功繁殖.,XX
$domesticated_desc,,"Decades of extensive breeding by careless apiarists have resulted in a species entirely unsuited to the Archipelago. Rather than allow them to suffer, many kind families adopt them as house pets.",XX,"Après des décennies d'élevage extensif par des apiculteurs négligents, l'espèce est devenue totalement inadaptée à l'archipel. Plutôt que de les laisser souffrir, de nombreuses familles bienveillantes les adoptent comme animaux de compagnie.","Decenni di allevamento estensivo di imprudenti apicoltori hanno generato una specie assolutamente inadatta all'arcipelago. Piuttosto che obbligarle a soffrire, molte famiglie gentili adottano queste api come animali domestici.","Die jahrzehntelange, intensive Zucht durch unvorsichtige Imker hat zu einer Art geführt, die für den Archipel völlig ungeeignet ist. Anstatt sie leiden zu lassen, nehmen viele freundliche Familien sie als Haustiere auf.","Décadas de reproducción intensiva por apicultores sin escrúpulos dieron como resultado una especie que no está adaptada para la vida en el archipiélago. En vez de verlas sufrir, muchas familias las adoptan como mascotas.","Décadas de cruzamento extensivo por apicultores descuidados resultaram em uma espécie completamente inadequada ao Arquipélago. Ao invés de deixá-las sofrendo, muitas famílias as adotam como bichinhos de estimação.",いい加減な養蜂家が大量にハチを飼育して10年、諸島の土壌にまったく合わない種が誕生した。多くの世帯はこの種を駆除したりはせず、家でペットとして飼育している。,,,"粗心养蜂人数十年的大量繁殖导致这种完全不适合此群岛的物种出现. 因为看不得它们受苦, 许多好心的家庭收养了它们作为家庭宠物.",XX
$domesticated_req,,While inside a house,XX,À l'intérieur d'une maison,All'interno di una casa,Im Inneren eines Hauses,Dentro de una casa,Dentro de uma casa,家にいるとき,,,房屋内,XX
$hermit_species,,Hermit,XX,Ermite,Eremita,Einsiedler-,Ermitaña,Ermitã,修道士,,,隐士,XX
$hermit_latin,"Latin name for the bee, keep the same if you can. If different you'll need to update all the 'hints' for bees that are mutations of this species, as the hints refer to the bees needed by latin name",Apis Eremita,XX,Apis Eremita,Apis Eremita,Apis Eremita,Apis Eremita,Apis Eremita,Apis Eremita,,,Apis Eremita,XX
