KEY,NOTES_FOR_LOCALISATION,LINE_EN,LINE_XX,LINE_FR,LINE_IT,LINE_DE,LINE_ES,LINE_BP,LINE_JP,LINE_RU,LINE_KP,LINE_CN,LINE_XX
$flower_scent,Message in the flower book to label the bee species that can be calmed with this flower in a smoker,The scent of this flower is known to calm the following species:,XX,Le parfum de cette fleur est connu pour apaiser les espèces suivantes :,L'odore di questo fiore è noto per calmare la specie seguente:,Der Duft dieser Blume beruhigt folgende Spezies:,Se sabe que el aroma de esta flor tranquiliza a las siguientes especies:,O aroma dessa flor é um calmante para as seguintes espécies:,この花の香りで落ち着かせることができる種：,,,这种花的香味可以安抚以下物种:,XX
$bee_undiscovered,Message in the bee book when a species has yet to be microscoped,Use a microscope on this species to unlock trait information!,XX,Examine cette espèce au microscope pour découvrir ses caractéristiques !,Usa un microscopio su questa specie per sbloccare le informazioni sulle caratteristiche!,"Verwende das Mikroskop bei dieser Spezies, um mehr Informationen über ihre Eigenschaften zu erhalten!",¡Observa esta especie en un microscopio para desbloquear información sobre sus rasgos!,Use um microscópio nessa espécie para liberar informações de características!,顕微鏡でこの種を観察してハチの気質について知ろう！,,,用显微镜观察这个物种以解锁特性信息!,XX
$bee_special_title,Title in the bee book for the special produce section,Special Produce,XX,Produit spécial,Produzione speciale,Besondere Naturalien,Producto especial,Produtos Especiais,特殊な生産,,,特殊产物,XX
$bee_conservation_title,Title in the bee book for the conservation section,Conservation Status,XX,Statut de conservation,Stato di conservazione,Erhaltungszustand,Estado de conservación,Estado de Conservação,保護状態,,,保护状态,XX
$bee_overview,"Overview sentance explaining behaviour and climate. {BEHAVIOUR} and {CLIMATE} are merged with the values below, so put them in the place that makes sense to be read as one, i.e. 'This species is active during the day...'","This species is active during {BEHAVIOUR}, and prefers a {CLIMATE} climate.",XX,Cette espèce est active {BEHAVIOUR} et préfère un climat {CLIMATE}.,"Questa specie è attiva durante {BEHAVIOUR}, e preferisce un clima {CLIMATE}.",Diese Art ist {BEHAVIOUR} aktiv und bevorzugt folgendes Klima: {CLIMA}.,Esta especie está activa {BEHAVIOUR} y prefiere un clima {CLIMATE}.,"Essa espécie é ativa durante {BEHAVIOUR}, e prefere um clima {CLIMATE}.",{BEHAVIOUR}活動し、{CLIMATE}気候を好む。,,,"此物种在{BEHAVIOUR}活跃, 并且更喜欢{CLIMATE}气候.",XX
$bee_alt_overview,"Same as above, but climate can be any","This species is active during {BEHAVIOUR}, and likes any climate.",XX,Cette espèce est active {BEHAVIOUR} et aime tous les climats.,"Questa specie è attiva durante {BEHAVIOUR}, e gradisce ogni tipo di clima.",Diese Art ist {BEHAVIOUR} aktiv und akzeptiert jedes Klima.,Esta especie está activa {BEHAVIOUR} y le gusta cualquier clima.,"Essa espécie é ativa durante {BEHAVIOUR}, e gosta de qualquer clima.",{BEHAVIOUR活動し、どんな気候も好む。,,,"此物种在{BEHAVIOUR}活跃, 并且喜欢所有气候.",
$bee_behaviour1,Day time behaviour,the day,XX,la journée,il giorno,tagsüber,durante el día,o dia,昼間に,,,白天,XX
$bee_behaviour2,Night time behaviour,the night,XX,la nuit,la notte,nachts,durante la noche,a noite,夜間に,,,夜晚,XX
$bee_behaviour3,Dawn/dusk behaviour,dawn and dusk,XX,à l'aube et au crépuscule,alba e tramonto,während der Dämmerung,durante el amanecer y el atardecer,o amanhecer e anoitecer,明け方と夕暮れ時に,,,黎明和黄昏,XX
$bee_behaviour4,24/7 behaviour,all hours,XX,à toute heure,tutte le ore,immer,a toda hora,todas as horas,一日中,,,所有时间,XX
$bee_climate1,Cold climate,Polar,XX,polaire,polare,Polar,Polar,Polar,寒帯,,,极地,XX
$bee_climate2,Normal climate,Temperate,XX,tempéré,temperato,Gemäßigt,Templado,Temperado,温帯,,,温和,XX
$bee_climate3,Tropical/hot/swamp climate,Tropic,XX,tropical,tropicale,Tropisch,Tropical,Tropical,熱帯,,,热带,XX
$bee_rain,Label for rain-loving species,This species loves rain!,XX,Cette espèce adore la pluie !,Questa specie ama la pioggia!,Diese Art liebt Regen!,¡A esta especie le encanta la lluvia!,Essa espécie ama chuva!,この種は雨を好む！,,,此物种喜爱下雨!,XX
$bee_snow,Label for snow-loving species,This species loves snow!,XX,Cette espèce adore la neige !,Questa specie ama la neve!,Diese Art liebt Schnee!,¡A esta especie le encanta la nieve!,Essa espécie ama neve!,この種は雪を好む！,,,此物种喜爱下雪!,XX
$bee_grumpy,Label for aggressive species,This species is grumpy!,XX,Cette espèce est maussade.,Questa specie è scontrosa!,Diese Art ist mürrisch!,¡Esta especie está enfadada!,Essa espécie é mal-humorada!,この種は気性が荒い！,,,此物种易怒!,XX
$bee_discover,Label for when you need to discover a species to learn more,Discover this species to learn more!,XX,Découvre cette espèce pour en savoir plus !,Scopri questa specie per saperne di più!,"Entdecke diese Spezies, um mehr zu erfahren!",¡Descubre esta especie para aprender más!,Descubra essa espécie para aprender mais!,この種を見つけて先に進もう！,,,发现此物种以了解更多!,XX
$bee_microscope,Label for when you need to microscope more species,Microscope {AMOUNT} more bees to unlock,X {AMOUNT} X,Nombre d'abeilles à examiner pour débloquer : {AMOUNT},Numero di api da analizzare al microscopio per sbloccare: {AMOUNT},"Verbleibende Bienen, die für die Freischaltung mit dem Mikroskop untersucht werden müssen: {AMOUNT}",Observa {AMOUNT} abejas más con el microscopio para desbloquear.,Use o microscópio em mais {AMOUNT} abelhas para liberar,さらに{AMOUNT}匹のハチを顕微鏡で観察しよう,,,再使用显微镜观察{AMOUNT}种蜜蜂以解锁,
$bee_traits,Label for species trait overview text (book panel tooltips),Species Traits:,X:,Traits de l'espèce :,Caratteristiche della specie:,Eigenschaften der Spezies:,Rasgos de la especie:,Características Especiais:,種の気質：,,,物种特性:,
$splash1,"Splash screen 'joke' message shown on the homescreen, a nod to Minecraft's own messages",Not safe for wasps!,XX,Guêpes et frelons s'abstenir !,Pericoloso per le vespe!,Nichts für Wespen!,¡No apto para avispas!,Perigoso para vespas!,スズメバチには危険！,,,对黄蜂不安全!,XX
$splash2,"Splash screen 'joke' message shown on the homescreen, a nod to Minecraft's own messages",Filled with bugs!,XX,Ça bourdonne ici !,Pieno di insetti!,Alles über Bienchen und Blümchen!,¡Está lleno de bichos!,Recheado de insetos!,Bug でいっぱい！,,,满满都是Bug!,XX
$splash3,"Splash screen 'joke' message shown on the homescreen, a nod to Minecraft's own messages",What a beeautiful day!,XX,Quelle beille journée !,Che ape-assionante giornata!,Basierend auf bienären Daten!,¡Qué precioso día!,Mas que dia abelhíssimo!,なんて素敵な日だ！,,,多么美好的一天!,XX
$splash4,"Splash screen 'joke' message shown on the homescreen, a nod to Minecraft's own messages",Now with more bugs!,XX,Qui manie le miel s'en lèche les doigts.,Ora con più insetti!,Biengo!,¡Ahora con más bichos!,Agora com ainda mais insetos!,たくさんのBugを添えて！,,,现在还有更多Bug!,XX
$splash5,"Splash screen 'joke' message shown on the homescreen, a nod to Minecraft's own messages",Buzzing with excitement!,XX,Comme une ruche en fête !,Ronziamo di entusiasmo!,Mit Hummeln im Hintern!,¡Zumbarás de la emoción!,Zumbindo de alegria!,ワクワクで飛ぶぞ！,,,兴奋地嗡嗡叫!,XX
$splash6,"Splash screen 'joke' message shown on the homescreen, a nod to Minecraft's own messages",Bzzz bzz bzzz bzzzzz!,XX,Bzzz bzz bzzz bzzzzz !,Bzzz bzz bzzz bzzzzz!,Bzzz bzz bzzz bzzzzz!,¡Bzzz bzz bzzz bzzzzz!,Bzzz bzz bzzz bzzzzz!,ブーンブンブン！,,,"嗡嗡, 嗡嗡嗡!",XX
$splash7,"Splash screen 'joke' message shown on the homescreen, a nod to Minecraft's own messages",What all the buzz is about!,XX,Les mûres ont des abeilles.,Cos'è tutto questo ronzio?!,"Summ, summ, summ, Rechner summ herum!",¡A esto viene tanto aleteo!,Não tem coisa MELhor!,これがウワサの！,,,就是热热又闹闹!,XX
$sell_for,"Sell button text, {AMOUNT} will be replaced with actual about, i.e. 'Sell for $5'",Sell for {AMOUNT},XX {AMOUNT},Vendre pour {AMOUNT},In vendita per {AMOUNT},Für {AMOUNT} verkaufen,Se venden por {AMOUNT},Vender por {AMOUNT},{AMOUNT}で売る,,,卖出获得{AMOUNT},XX {AMOUNT}
$sells_for,"Sell tooltip text, i.e. 'Sells for {AMOUNT}'",Sells for {AMOUNT},XX {AMOUNT},Prix de vente : {AMOUNT},Prezzo di vendita: {AMOUNT},Kann für {AMOUNT} verkauft werden,Se vende por {AMOUNT},Vendido por {AMOUNT},{AMOUNT}で売れる,,,卖出获得{AMOUNT},
$ice_block_name,Tooltip for an ice block,Ice Block,XX,Bloc de glace,Blocco di ghiaccio,Eisblock,Bloque de hielo,Bloco de gelo,氷の塊,,,冰块,XX
$ice_block_tooltip,Tooltip for an ice block,"A frozen block of ice, looks like there's beehive inside?",XX,On dirait qu'il y a une ruche sous la glace ?,Un blocco di ghiaccio. Sembra che ci sia un alveare dentro...,"Ein Eisblock. Sieht aus, als wäre ein Bienenstock im Inneren.",Un bloque de hielo. Parece que tiene... ¿una colmena dentro?,"Um bloco de gelo, parece tem uma colmeia dentro?",氷の塊。中に巣が隠れているようにも見える？,,,"冻实的冰块, 里面看起来似乎有个蜂巢?",XX
$hold_shift_default,General tooltip hold shift message,Hold shift for info,XX,Maintiens Shift pour plus d'infos,Tieni premuto 'Shift' per ulteriori informazioni,"Für mehr Informationen, 'Shift' gedrückt halten",Mantén Mayúsculas para más información.,Segure shift para visualizar informações,Shiftを長押しでグリッドにスナップ,,,按住Shift获取信息,XX
$hold_shift_gp_default,General tooltip hold shift message,⑬/⑮ for info,XX,⑬/⑮ pour plus d'infos,⑬/⑮ per ulteriori informazioni.,⑬/⑮ für mehr Informationen,⑬/⑮ para información.,⑬/⑮ para visualizar informações,⑬/⑮で詳細を見る,,,⑬/⑮获取信息,XX
$hold_shift_contents,General tooltip hold shift message,Hold shift to view contents,XX,Maintiens Shift pour voir les contenus,Tieni premuto 'Shift' per vedere i contenuti.,"Shift' gedrückt halten, um den Inhalt anzuzeigen",Mantén Mayúsculas para ver el contenido.,Segure shift para visualizar conteúdos,shiftを長押しで中身を見る,,,按住Shift查看其中内容,XX
$hold_shift_gp_contents,General tooltip hold shift message,⑬/⑮ to view contents,XX,⑬/⑮ pour voir les contenus,⑬/⑮ per vedere i contenuti.,⑬/⑮ zum Anzeigen des Inhalts,⑬/⑮ para ver el contenido.,⑬/⑮ para visualizar conteúdos,⑬/⑮で中身を見る,,,⑬/⑮查看其中内容,XX
$hold_shift_view_bees,General tooltip hold shift message,Hold shift to view traits,XX,Maintiens Shift pour voir les traits,Tieni premuto 'Shift' per vedere le caratteristiche.,"Shift' gedrückt halten, um Eigenschaften anzuzeigen",Mantén Mayúsculas para ver los rasgos.,Segure shift para visualizar características,shiftを長押しで気質を見る,,,按住Shift查看特性,XX
$hold_shift_gp_view_bees,General tooltip hold shift message,Hold ⑬/⑮ to view traits,XX,Maintiens ⑬/⑮ pour voir les traits,Tieni premuto ⑬/⑮ per vedere le caratteristiche.,"⑬/⑮ gedrückt halten, um Eigenschaften anzuzeigen",Mantén ⑬/⑮ para ver los rasgos.,⑬/⑮ para visualizar características,⑬/⑮で気質を見る,,,按住⑬/⑮查看特性,XX
$hold_shift_hide_bees,General tooltip hold shift message,Release shift to hide traits,XX,Relâche Shift pour masquer les traits,Riascia il tasto 'Shift' per nascondere le caratteristiche.,"Shift' loslassen, um Eigenschaften zu verbergen",Suelta Mayúsculas para ocultar los rasgos.,Solte o shift para esconder as características,Shift を離して気質を閉じる,,,松开Shift以隐藏特性,XX
$hold_shift_gp_hide_bees,General tooltip hold shift message,Release ⑬/⑮ to hide traits,XX,Maintiens ⑬/⑮ pour masquer les traits,Rilascia ⑬/⑮ per nascondere le caratteristiche.,"⑬/⑮ loslassen, um Eigenschaften zu verbergen",Suelta ⑬/⑮ para ocultar los rasgos.,Solte ⑬/⑮ para esconder as características,⑬/⑮を離して気質を閉じる,,,松开⑬/⑮以隐藏特性,XX
$tooltip_drag_menu,Tooltip for the menu dragging info,You can move menus around by dragging their title bar,XX,Tu peux déplacer les menus en faisant glisser leur barre de titre,Puoi muovere i menu trascinando la loro barra del titolo.,"Du kannst Menüs verschieben, indem du auf ihre Titelleiste klickst und die Taste gedrückt hältst.",Arrastra la barra de título de un menú para moverlo.,Você pode mover os menus arrastando a barra de título,タイトルバーをドラッグしてメニューを動かす,,,你可拖拽菜单的标题栏以将其移动,XX
$tooltip_close_menu,Tooltip for the menu closing info on PC only,Press ▣ to close,XX,Appuie sur ▣ pour fermer,Premi ▣ per chiudere,▣ zum Schließen drücken,Presiona ▣ para cerrar,Aperte ▣ para fechar,▣で閉じる,,,按▣关闭,
$tooltip_close_all,Tooltip for the menu closing info on PC only,Press ▣ to close all menus,XX,Appuie sur ▣ pour fermer tous les menus,Premi ▣ per chiudere tutti i menu,▣ zum Schließen aller Menüs drücken,Presiona ▣ para cerrar todos los menús,Aperte ▣ para fechar todos os menus,▣で全てのメニューを閉じる,,,按▣关闭所有菜单,
$tooltip_dropped_name,"Tooltip modifier for a dropped item, i.e. 'Dropped Log', where {ITEM} will be replaced with the item name",Dropped {ITEM},XX,{ITEM} lâché(e),{ITEM} abbandonato,{ITEM} (fallen gelassen),{ITEM} (objeto dejado),{ITEM} solto,落ちた{ITEM},,,丢下了{ITEM},XX
$tooltip_dropped_desc,Tooltip message,Walk near this item to pick it up,XX,Approche-toi de cet objet pour le ramasser,Avvicinati a questo oggetto per raccoglierlo.,"Gehe näher zu diesem Gegenstand, um ihn aufzuheben",Acércate a este objeto para recogerlo.,Ande perto do item para pegá-lo,近くを歩いてアイテムを拾う,,,走到此物品附近以将其拾取,XX
$tooltip_book_read,Tooltip message,Click to read,XX,Clique pour lire,Clicca per leggere,Zum Lesen klicken,Haz clic para leer.,Clique para ler mais,クリックして読む,,,点击以阅读,XX
$tooltip_no_message,Tooltip message,No message,XX,Pas de message,Nessun messaggio,Keine Nachricht,No hay mensaje.,Nenhuma mensagem,メッセージなし,,,无讯息,XX
$tooltip_blessed_tree,Tooltip message,Blessed Tree,XX,Arbre béni,Albero benedetto,Gesegneter Baum,Árbol bendito,Árvore Abençoada,幸運の木,,,受祝福的树,XX
$tooltip_blessed_bee,Tooltip message,Blessed Bee,XX,Abeille bénie,Ape benedetta,Gesegneter Baum,Abeja bendita,Abelha Abençoada,幸運のハチ,,,受祝福的蜜蜂,XX
$tooltip_use_with1,Tooltip message,Interact with:,XX,Interagir avec :,Interagisci con:,Interagieren mit:,Interactúa con:,Interagir com:,行動する：,,,可交互:,XX
$tooltip_use_with2,Tooltip message,Use with:,XX,Utiliser avec :,Usa con:,Benutzen mit:,Se usa con:,Usar com:,一緒に使う：,,,可使用:,XX
$tooltip_aggressive_title,Bee Tooltip message for grumpy bees,Grumpy,XX,Maussade,Scontrosa,Mürrisch,Enfadada,Mal-humorada,気性が荒い,,,易怒,XX
$tooltip_aggressive_desc,Bee Tooltip message for grumpy bees,Use a smoker to calm down this hive,XX,Utilise un enfumoir pour apaiser cette ruche,Usa l'affumicatore per calmare questo alveare.,"Nutze einen Smoker, um diesen Stock zu beruhigen",Usa un ahumador para tranquilizar a esta colmena.,Use um fumigador para acalmar essa colmeia,燻煙器を使って巣を落ち着かせる,,,使用喷烟器以让此蜂群平静,XX
$tooltip_aggressive_calm,Bee Tooltip message for grumpy bees,Calming flowers:,XX,Fleurs apaisantes :,Fiori calmanti:,Beruhigende Pflanzen:,Flores tranquilizantes:,Flores calmantes:,落ち着く効果のある花：,,,安抚效果的花:,XX
$tooltip_book_locked,Tooltip message,Not unlocked yet,XX,Pas encore débloqué,Ancora non sbloccati,Noch nicht freigeschaltet,Aún no se desbloquea,Indisponível,まだ使えない,,,尚未解锁,XX
$tooltip_tree1,Tree 'name' for the forest biome trees,Honeydew Tree,XX,Arbre miellorêt,Albero selvamiele,Honigbaum,Árbol rocío de miel,Arvoredo-de-mel,ハニーグローブの木,,,蜜露树,XX
$tooltip_tree2,Tree 'name' for the swamp biome trees,Honeygrove Tree,XX,Arbre abépine,Albero spinape,Bienenstachel,Árbol mielero,Espinho-de-abelha,針のある木,,,蜜丛树,XX
$tooltip_tree3,Tree 'name' for the tundra biome trees,Frostwood Tree,XX,Arbre givrepin,Albero boscogelo,Frostbaum,Árbol escarcha,Tronco-gélido,霜降る木,,,霜木树,XX
$tooltip_tree4,Tree 'name' for the hallowed biome trees,Hallowed Tree,XX,Arbre vénérable,Albero sacro,Geisterbaum,Árbol sagrado,Árvore Sagrada,聖なる木,,,圣树,XX
$tooltip_mead_gp_drink,Tooltip message for mead,Equip and press ③ to drink!,XX,Équipe et appuies sur ③ pour boire !,Equipaggia e premi ③ per bere!,Ausrüsten und ③ zum Trinken drücken!,¡Equípalo y oprime ③ para beberla!,Equipe a aperte ③ para beber!,手に取って③で飲んでみよう！,,,装备并按③以饮用!,XX
$tooltip_magazine_pc,Tooltip message for opening magazines,Use ◇ to open!,XX,Utilises ◇ pour l'ouvrir !,Usa ◇ per aprirlo.,Zum Öffnen ◇ verwenden,¡Usa ◇ para abrirla!,Use ◇ para abrir!,◇で開くよ！,,,用◇打开!,XX
$tooltip_magazine_gp,Tooltip message for opening magazines on a gamepad,Equip and press ③ to open!,XX,Équipe et appuies sur ③ pour ouvrir !,Equipaggia e premi ③ per aprire!,Ausrüsten und ③ zum Öffnen drücken!,¡Equípala y oprime ③ para abrirla!,Equipe a aperte ③ para abrir!,手に取って③で開こう！,,,装备并按③以打开!,
$tooltip_mead_drink,Tooltip message for mead,Equip and right-click to drink!,XX,Équipe et fais un clic droit pour boire !,Equipaggia e clicca con il tasto destro per bere!,Ausrüsten und rechtsklick zum Trinken!,¡Equípalo y haz clic derecho para beberla!,Equipe a clique com o botão direito para beber!,手に取って右クリックで飲める！,,,右键以饮用!,XX
$tooltip_use_microscope,Tooltip message for bees,Use a microscope on this species to learn more!,XX,Examine cette espèce au microscope pour en savoir plus !,Usa un microscopio su questa specie per saperne di più!,"Nutze ein Mikroskop auf dieser Spezies, um mehr zu erfahren.",¡Observa esta especie en un microscopio para obtener más información!,Use um microscópio nessa espécie para aprender mais!,顕微鏡でこの種を観察して詳細を知ろう！,,,在此物种上使用显微镜以了解更多!,XX
$tooltip_learn_more,Tooltip message for bees,Click to learn more!,XX,Clique pour en savoir plus !,Clicca per saperne di più!,"Klicke, um mehr zu erfahren!",¡Haz clic para leer más!,Clique para aprender mais!,クリックして詳細を見よう！,,,点击以了解更多!,XX
$tooltip_learn_gamepad,Tooltip message for bees,Press to learn more,XX,Appuie sur pour en savoir plus,Premi per saperne di più,"Drücke, um mehr zu erfahren",Oprime para leer más,Aperte para aprender mais,で詳細を見る,,,按以了解更多,
$tooltip_learn_even_more,"Tooltip message for bees, should match the book2 name from dictionary",Check the Apiarist's Almanac to learn more!,XX,Consulte l'Almanach de l'apiculteur pour en savoir plus !,Controlla l'Almanacco dell'Apicoltore per saperne di più!,"Um mehr zu erfahren, öffne den Almanach!",¡Consulta el almanaque del apicultor para obtener más información!,Olhe no Almanaque do Apicultor para aprender mais!,養蜂家のハチ図鑑をチェックしよう！,,,查看养蜂人图鉴以了解更多!,XX
$tooltip_undiscovered_bee,Tooltip message for bees,Undiscovered Bee,XX,Abeille inconnue,Ape non scoperta,Unentdeckte Biene,Abeja sin descubrir,Abelha não descoberta,未発見のハチ,,,未发现的蜜蜂,XX
$tooltip_unknown_chance,Tooltip message for bees,Unknown chance,XX,Chance inconnue,Possibilità sconosciuta,Wahrscheinlichkeit unbekannt,Probabilidad desconocida,Chance desconhecida,未知のチャンス,,,未知概率,XX
$tooltip_flower_effects,Tooltip message,Flower effects:,XX,Effets de fleur :,Effetti dei fiori:,Blumeneffekte:,Efectos de la flor:,Efeitos da flor:,花の効果：,,,花卉效果:,XX
$slot_n_input,Slot tooltip,Input Slot,XX,Case de dépôt,Slot di entrata,Bereich zum Hinzufügen,Espacio de entrada,Espaço de entrada,投入スロット,,,输入槽位,XX
$slot_l_input,Slot tooltip,Liquid Input Slot,XX,Case de dépôt de liquide,Slot di entrata di liquido,Bereich zum Hinzufügen von Flüssigkeiten,Espacio de entrada de líquido,Espaço de entrada de líquido,液体投入スロット,,,液体输入槽位,XX
$slot_n_output,Slot tooltip,Output Slot,XX,Case de retrait,Slot di uscita,Bereich zur Entnahme,Espacio de salida,Espaço de saída,生産スロット,,,输出槽位,XX
$slot_l_output,Slot tooltip,Liquid Output Slot,XX,Case de retrait de liquide,Slot di uscita di liquido,Bereich zur Entnahme von Flüssigkeiten,Espacio de salida de líquido,Espaço de saída de líquido,液体生産スロット,,,液体输出槽位,XX
$slot_messenger,Slot tooltip,Messenger Slot,XX,Case de messagère,Slot messaggere,Bereich für Nachrichten,Espacio de mensajera,Espaço de mensageira,メッセンジャースロット,,,信使槽位,XX
$slot_preview_name,Slot tooltip,Preview Slot,XX,Case de prévisualisation,Slot di anteprima,Vorschaubereich,Espacio de vista previa,Espaço de previsão,プレビュースロット,,,预览槽位,XX
$slot_preview_tooltip,Slot tooltip,The item in this slot will be shown above the crate when hovered,XX,L'objet dans cette case sera affiché au-dessus du coffre au survol,L'oggetto in questo slot verrà mostrato sopra la cassa al passaggio del mouse,"Der Gegenstand in diesem Bereich wird über der Kiste angezeigt, wenn du mit der Maus darüber fährst",El objeto en este espacio se mostrará arriba de la caja cuando lo preselecciones,Esse item será mostrado acima da caixa quando passar o mouse,木箱にカーソルを合わせたときにこのスロットに入れたアイテムが表示される,,,"光标停留时, 此槽位中的物品将会显示在木箱上方",XX
$slot_sell_honeycore,Slot tooltip,Sell Honeycore,XX,Vendre du miellite,Vendi Cristalmiele,Honigkerne verkaufen,Vender mielita,Vender Cristamel,ハニーコアを売る,,,卖出蜜核,XX
$tooltip_allowed_items,Slot tooltip,Allowed items:,XX,Objets autorisés :,Oggetti consentiti:,Erlaubte Gegenstände:,Objetos permitidos:,Itens permitidos:,入れられるアイテム：,,,允许的物品:,XX
$tooltip_output_only,Slot tooltip,Output only!,XX,Retrait uniquement !,Solo produzione!,Nur zur Entnahme!,¡Solo para resultados!,Apenas saída!,生産専用だよ！,,,仅限输出!,XX
$gui_breeding_title,GUI message for when bees are being bred,Breeding Progress,XX,Reproduction en cours,Progresso riproduzione,Fortschritt der Züchtung,Progreso de la reproducción,Progresso de cruzamento,養蜂の進捗,,,繁殖进度,XX
$gui_queen_title,GUI message for a queen bee's lifespan,Queen Lifespan,XX,Durée de vie de la reine,Durata della vita della regina,Lebensdauer der Königin,Longevidad de la reina,Tempo de vida da Rainha,女王バチの寿命,,,蜂后寿命,XX
$gui_hive_title,GUI message for a hives production meter,Hive Production,XX,Production de la ruche,Produzione alveare,Bienenstock-Produktion,Producción de la colmena,Produção da Colmeia,巣の生産量,,,蜂群产量,XX
$gui_resin_title,GUI message for a treetap,Resin Left,XX,Résine restante,Resina residua,Übriges Harz,Resina restante,Resina restante,樹脂の残り,,,剩余树脂,XX
$gui_tap_title,GUI message for a treetap,Tap Production,XX,Production de résine,Produzione rubinetto,Produktion ,Producción de resina,Produção da torneirinha,蛇口からの生産,,,龙头产量,XX
$gui_honeycore_title,GUI message for a honeycore machine's battery,Honeycore Battery,XX,Batterie miellite,Batteria di Cristalmiele,Honigkern-Batterie,Batería de mielita,Bateria de cristamel,ハニーコアのバッテリー,,,蜜核电池,XX
$gui_extractor_title,GUI message for an extractors RPM meter,Extractor Speed,XX,Vitesse d'extracteur,Velocità estrattore,Geschwindigkeit des Extraktors,Velocidad del extractor,Velocidade do extrator,抽出スピード,,,抽取器速度,XX
$gui_frame_title,GUI message for an extractors production meter,Frame Extraction,XX,Extraction de cadre,Estrazione dei telai,Rähmchen-Extraktion,Extracción de cuadros,Extração de quadros,フレームの抽出量,,,巢框提取,XX
$gui_fermenting_title,GUI message for a fermenter's fermentation progress,Fermenting,XX,Fermentation,Fermentazione,Gärung läuft,Fermentación,Fermentação,醸造,,,发酵,XX
$gui_bottling_title,GUI message for a bottlers progress meter,Bottling,XX,Mise en bouteille,Imbottigliamento,Wird abgefüllt,Embotellando,Engarrafando,ボトル液,,,装瓶,XX
$gui_infusion_title,GUI message for an infusers progress meter,Infusing Wood,XX,Infusion du bois,Infusione legna,Holz wird aufgebrüht,Infusionando madera,Infundindo madeira,木の強化,,,注入木头,XX
$gui_clockwork_title,GUI message for a clockwork machines clockwork 'winding' storage,Clockwork Wind,XX,Réserve d'énergie,Caricamento ingranaggi,Uhrwerk-Spule,Remonte de mecanismo,Engrenagens girando,ぜんまいの巻き数,,,发条上紧,XX
$gui_sawing_title,GUI message for a sawmills progress meter,Sawing Wood,XX,Sciage du bois,Sezionatura legna,Holz wird gesägt,Serrando madera,Serrando madeira,木の切断,,,锯木,XX
$gui_uncapping_title,GUI message for an uncapper's progress meter,Uncapping Frames,XX,Désoperculation des cadres,Disopercolatura telai,Rähmchen werden abgeschabt,Destapando cuadros,Abrindo quadros,フレームに空きスペースを作る,,,巢框除盖,XX
$gui_squeezer_title,GUI message for a squeezer's progress meter,Squeezing,XX,Extraction,Spremitura,Auspressen,Exprimiendo,Espremendo,圧搾,,,压榨,XX
$gui_smoker_fuel,GUI message for a smoker's fuel meter,Fuel,XX,Carburant,Carburante,Brennstoff,Combustible ,Combustível,燃料,,,燃料,XX
$gui_flower_scent,GUI message for a smoker's scent meter,Flower Scent,XX,Parfum de fleur,Aroma del fiore,Blumenduft,Aroma de la flor,Aroma floral,花の香り,,,花香味,XX
$gui_heat_title,GUI message for a heater,Heat Effect,XX,Effet de chaleur,Effetto calore,Hitzeeffekt,Efecto del calor,Aquecimento,加熱効果,,,热效果,XX
$gui_chill_title,GUI message for a cooler,Chill Effect,XX,Effet de froid,Effetto fresco,Kühleffekt,Efecto del frío,Resfriamento,冷却効果,,,冷效果,XX
$gui_progress01,Example: '100RPM',{SPEED}RPM,{SPEED}XX,{SPEED} tours/minute,{SPEED} giri/minuto,{Speed} Umdrehungen pro Minute,{SPEED} RPM,{SPEED}RPM,{SPEED}回転/分,,,{SPEED}RPM,XX
$gui_progress02,Example: '10bl remaining',{AMOUNT} remaining!,{AMOUNT} XX,{AMOUNT} restant(s) !,{AMOUNT} rimanenti!,{AMOUNT} verbleibend!,¡Quedan {AMOUNT}!,{AMOUNT} restantes!,残り{AMOUNT}！,,,剩余{AMOUNT}!,XX
$gui_progress03,Example: '10s remaining',{SECONDS}s remaining!,{SECONDS}s XX,{SECONDS} s restantes !,{SECONDS}s rimanenti!,{SECONDS}s verbleibend!,¡Quedan {SECONDS} s!,{SECONDS}s restando!,あと{SECONDS}秒！,,,剩余{SECONDS}秒!,XX
$gui_progress04,Example: 'Next produce in 10s',Next produce in {SECONDS}s,XX {SECONDS}s,Produit suivant dans {SECONDS} s,Prossima produzione tra {SECONDS}s,Nächste Produktion in {SECONDS}s,Próximo producto en {SECONDS} s,Próxima produção em {SECONDS}s,次の生産まで{SECONDS}秒,,,距下次产物{SECONDS}秒,XX
$gui_progress05,Example: '50%',{PERCENT}%,{PERCENT}%,{PERCENT} %,(PERCENT)%,{PERCENT}%,{PERCENT}%,{PERCENT}%,{PERCENT}%,,,{PERCENT}%,XX
$gui_progress06,Example: '10s left',{SECONDS}s left,{SECONDS}s XX,Plus que {SECONDS} s,{SECONDS}s rimanenti,{SECONDS}s verbleibend,Quedan {SECONDS} s,Faltam {SECONDS}s,残り{SECONDS}秒,,,剩余{SECONDS}秒,XX
$gui_progress07,GUI message for honeycore machines that are charging from only 1 hive,1 active hive nearby,XX,1 ruche active à proximité,1 alveare attivo nelle vicinanze,1 aktiver Bienenstock in der Nähe,1 colmena activa cerca,1 colmeia próxima ativa,近くに稼働中の巣が1つ,,,附近有1个活跃蜂群,XX
