KEY,NOTES_FOR_LOCALISATION,LINE_EN,LINE_XX,LINE_FR,LINE_IT,LINE_DE,LINE_ES,LINE_BP,LINE_JP,LINE_RU,LINE_KP,LINE_CN,LINE_XX
$bottler_name,,Bottler,XX,Embouteilleur,Imbottigliatore,Abfüller,Embotelladora,Engarrafador,ボトラー,,,装瓶器,XX
$bottler_tooltip,,Used to bottle liquids and infuse Apicola!,XX,Sert à la mise en bouteille et à l'infusion de l'apicola !,Si usa per imbottigliare i liquidi e preparare l'Apicola!,Zum Abfüllen von Flüssigkeiten und Herstellen von Apicola!,Úsala para embotellar líquidos ¡e infusionar Apicola!,Usado para engarrafar líquidos e infundir Apicola!,液体をボトルに入れて蜂蜜酒を醸造するのに使う！,,,用来给液体装瓶以及注入蜂露!,XX
$cooler_name,,Cooler,XX,Refroidisseur,Raffreddatore,Kühler,Enfriador,Resfriador,クーラー,,,冷却机,XX
$cooler_tooltip,,Used to cool down the surrounding area to feel like a colder climate,XX,Sert à refroidir la zone environnante pour reproduire un climat plus froid,Si usa per rinfrescare l'area circostante e simulare un clima più freddo.,"Wird verwendet, um die Umgebung abzukühlen, damit sie sich wie ein kälteres Klima anfühlt",Úsalo para enfriar la zona circundante y así crear un clima más frío.,Usado para esfriar a temperatura da região e criar a sensação de um clima mais frio,周りの空気を冷却して涼しくするために使う,,,"用来冷却周围区域, 带来更冷气候的感觉",XX
$crate1_name,,Small Crate,XX,Petit coffre,Cassa piccola,Kleine Kiste,Caja pequeña,Caixa pequena,木箱,,,小木箱,XX
$crate1_tooltip,,Used to store your stuff,XX,Sert à stocker tes affaires,Si usa per conservare le tue cose.,Aufbewahrungsort für deine Sachen,Aquí puedes guardar tus cosas.,Usada para guardar suas coisas,ものを保管するのに使う,,,用来储存你的东西,XX
$crate2_name,,Large Crate,XX,Grand coffre,Cassa grande,Große Kiste,Caja grande,Caixa grande,大きな木箱,,,大木箱,XX
$crate2_tooltip,,Used to store more of your stuff,XX,Sert à stocker plus d'affaires,Si usa per conservare ancora più cose.,Aufbewahrungsort für noch mehr von deinen Sachen,Aquí puedes guardar más de tus cosas.,Usada para guardar mais coisas suas,たくさんものを保管するのに使う,,,用来储存你的更多东西,XX
$centrifuge_name,,Centrifuge,XX,Centrifugeuse,Centrifuga,Zentrifuge,Centrífuga,Centrífuga,遠心分離機,,,离心机,XX
$centrifuge_tooltip,,Used to extract bee produce from Uncapped Frames,XX,Sert à extraire les produits apicoles des cadres désoperculés,Si usa per estrarre la produzione delle api dai telai disopercolati.,Zur Entnahme von Bienenprodukten aus aufgeschabten Rähmchen,Úsala para extraer el producto de los cuadros destapados.,Usada para extrair produtos de Quadros Abertos,空きがあるフレームからハチの生産物を抽出するのに使う,,,用来从已除盖的巢框取蜜蜂产物,XX
$centrifuge2_name,,Auto-Centrifuge,XX,Centrifugeuse automatique,Centrifuga automatica,Automatische Zentrifuge,Centrífuga automática,Centrífuga Automática,自動遠心分離機,,,自动离心机,XX
$centrifuge2_tooltip,,"Used to extract bee produce from both Filled and Uncapped Frames. Powered by nearby hives, uses 3BV per second!",XX,"Sert à extraire les produits apicoles des cadres remplis et désoperculés. Alimenté par les ruches environnantes, consomme 3 VA par seconde !","Si usa per estrarre la produzione delle api da telai opercolati o disopercolati. Alimentata dagli alveari vicini, consuma 3aV al secondo!",Wird zur Entnahme von Bienenprodukten aus gefüllten und aufgeschabten Rähmchen verwendet. Wird von Bienenstöcken in der Nähe angetrieben und verbraucht 3BV pro Sekunde!,Úsala para extraer el producto de los cuadros (tanto llenos como destapados). Se alimenta de las colmenas cercanas ¡y usa hasta 3 V por segundo!,"Usada para extrair produtos de abelha de Quadros Abertos e Cheios. Alimentado pelas colmeias próximas, usa 3AV por segundo!",いっぱいになったフレームと空きがあるフレームの両方からハチの生産物を抽出できる。近くにある巣から毎秒3ビーボルトの電力を得ている！,,,"用来从已满和已除盖的巢框中提取蜜蜂产物. 由附近的巢供能, 需要3蜂伏/秒!",XX
$dresser_name,,Dresser,XX,Commode,Armadio,Kommode,Vestidor,Armário,ドレッサー,,,梳妆台,
$dresser_tooltip,,Used to change your appearance and outfit,XX,Sert à changer ton apparence et ta tenue,Si usa per cambiare il tuo aspetto e l'abbigliamento.,Zum Ändern deines Aussehens und deiner Kleidung,Úsalo para cambiar tu apariencia y atuendo.,Usado para mudar sua aparência e roupas,外見や服を変えたいときに使う,,,用来改变你的外观和服装,
$extractor_name,,Extractor,XX,Extracteur,Estrattore,Extraktor,Extractor,Extrator,抽出器,,,抽取器,XX
$extractor_tooltip,,Used to extract bee produce from Uncapped Frames,XX,Sert à extraire les produits apicoles des cadres désoperculés,Si usa per estrarre la produzione delle api dai telai disopercolati.,Zur Entnahme von Bienenprodukten aus offenen Rähmchen,Úsala para extraer el producto de los cuadros destapados.,Usado para extrair produtos de abelha de Quadros Abertos,空きがあるフレームからハチの生産物を抽出するのに使う,,,用来从已除盖的巢框取蜜蜂产物,XX
$fermenter_name,,Fermenter,XX,Fermenteur,Fermentatore,Fermentierer,Fermentador,Fermentador,醸造器,,,发酵器,XX
$fermenter_tooltip,,Ferments Water and Honey into Apicola!,XX,Transforme l'eau et le miel en apicola !,Fermenta acqua e miele per produrre l'Apicola!,Fermentiert Wasser und Honig zu Apicola!,¡Fermenta agua y miel para producir Apicola!,Fermenta Água e Mel transformando-os em Apicola!,水とハチミツでハチミツジルを醸造する！,,,用水和蜂蜜发酵产出蜂露!,XX
$forge_name,,Forge,XX,Forge,Forgia,Schmiede,Forja,Forja,鍛冶場,,,锻造处,XX
$forge_tooltip,,Bobbee's forge! We probably shouldn't be using this...,XX,Forge de Samiel ! On ne devrait sûrement pas y toucher...,La forgia di Apessandro! Probabilmente non dovremmo usarla...,Bienedikts Schmiede! Die sollten wir vermutlich nicht benutzen ...,¡La forja de Poleny! Creo que no deberíamos usarla...,Forja de Bel! É melhor não mexer nisso...,ハチ郎の鍛冶場だ！手を出さない方がいいか...,,,鲍蜜的锻造处! 我们最好不要用...,XX
$heater_name,,Heater,XX,Chauffage,Riscaldatore,Heizer,Calentador,Aquecedor,ヒーター,,,加热器,XX
$heater_tooltip,,Used to heat up the surrounding area to feel like a warmer climate,XX,Sert à réchauffer la zone environnante pour reproduire un climat plus chaud,Si usa per scaldare l'area circostante per simulare un clima più caldo.,"Wird verwendet, um die Umgebung zu erwärmen, damit sie sich wie ein wärmeres Klima anfühlt",Úsalo para calentar la zona circundante y así crear un clima más cálido.,Usado para aquecer os arredores e criar a sensação de um clima mais quente,周りの空気を熱して温かくするために使う,,,"用来加热周围区域, 带来更暖气候的感觉",XX
$hive1_name,,Basic Apiary,XX,Rucher de base,Apiario di base,Standard-Bienenstock,Apiario básico,Apiário Básico,基本の養蜂場,,,基础养蜂场,XX
$hive1_tooltip,,Used to breed bees and fill Frames. Bees in Apiaries can be crossbred,XX,Sert à élever des abeilles et remplir des cadres. Vous pouvez croiser les abeilles des ruchers,Si usa per far riprodurre le api e riempire i telai. Le api degli apiari possono essere incrociate.,Zum Züchten von Bienen und Füllen von Rähmchen. Bienen in diesen Bienenstöcken können gekreuzt werden,"Úsalo para reproducir abejas y llenar cuadros. En un apiario, las abejas se pueden entrecruzar.",Usado para cruzar abelhas e preencher Quadros. Abelhas nos Apiários podem ter espécies cruzadas,ハチを飼育してフレームを埋めるのに使う。養蜂場にいるハチは交配できる,,,用来繁殖蜜蜂和填充巢框. 养蜂场中的蜜蜂可以杂交,XX
$hive2_name,,Advanced Apiary,XX,Rucher avancé,Apiario avanzato,Erweiterter Bienenstock,Apiario avanzado,Apiário Avançado,優れた養蜂場,,,高级养蜂场,XX
$hive2_tooltip,,A larger apiary with more slots for Frames. Bees in Apiaries can be crossbred,XX,Un plus grand rucher avec plus d'emplacements pour les cadres. Vous pouvez croiser les abeilles des ruchers,Un'arnia più grande con più spazio nei telai. Le api degli apiari possono essere incrociate.,Ein größerer Bienenstock mit mehr Rähmchenplätzen. Bienen in diesen Bienenstöcken können gekreuzt werden,"Un apiario más grande con más espacios para cuadros. En un apiario, las abejas se pueden entrecruzar.","Um apiário maior, com mais espaços para Quadros. Abelhas nos Apiários podem ter espécies cruzadas",スロットとフレームがたくさんある大きな養蜂場。養蜂場にいるハチは交配できる,,,"更大的养蜂场, 有更多的巢框槽位. 养蜂场中的蜜蜂可以杂交",XX
$hive3_name,,Swarmer,XX,Couvain,Sciame,Schwarmersteller,Colmenar,Enxameiro,分巣養蜂場,,,产蜂场,XX
$hive3_tooltip,,A specialised apiary that sacrifices production to increase offspring produced. Bees in Apiaries can be crossbred,XX,Un rucher spécialisé qui privilégie la reproduction au détriment de la récolte. Vous pouvez croiser les abeilles des ruchers,Un'apiario particolare che sacrifica la produzione per aumentare la progenie. Le api degli apiari possono essere incrociate.,"Ein spezialisierter Bienenstock, der die Produktion dafürt opfert, die Nachkommenschaft zu erhöhen. Bienen in diesen Bienenstöcken können gekreuzt werden","Un apiario especializado que sacrifica volumen de producción para aumentar la cantidad de crías. En un apiario, las abejas se pueden entrecruzar.",Um apiário especial que sacrifica produção em troca de aumentar a criação de prole. Abelhas nos Apiários podem ter espécies cruzadas,特殊な養蜂場で、ハチミツなどの生産物を犠牲にして子バチの生産量を増やす。養蜂場にいるハチは交配できる,,,"一种特殊的养蜂场, 牺牲了产物的产量以提升后代的繁殖量. 养蜂场中的蜜蜂可以杂交",XX
$infuser_name,,Infuser,XX,Infuseur,Infusore,Infusor,Infusionador,Infusor,インフューザー,,,注入器,XX
$infuser_tooltip,,Used to infuse Wooden materials with Resin to make them stronger,XX,Sert à infuser les matériaux en bois avec de la résine pour les rendre plus solides,Si usa per infondere di resina dei materiali in legno per renderli più resistenti.,"Wird verwendet, um Holzmaterialien mit Harz zu verkleben, um sie stärker zu machen",Úsalo para infusionar materiales de madera con resina para reforzarlos.,Usado para infundir materiais de Madeira com Resina e torná-los mais fortes,木材を樹脂で浸して強化するために使う,,,用来向木头材料中注入树脂以增加其强度,XX
$magazine_rack_name,,Magazine Rack,XX,Porte-revues,Portariviste,Zeitschriftenständer,Estante de revistas,Estante de Revistas,マガジンラック,,,杂志架,
$magazine_rack_tooltip,,Used to store magazines,XX,Sert à stocker les magazines,Si usa per riporre le riviste.,Für die Aufbewahrung von Zeitschriften,Úsalo para guardar revistas.,Usada para guardar revistas,雑誌を置いておくのに使う,,,用来存放杂志,
$microscope_name,,Microscope,XX,Microscope,Microscopio,Mikroskop,Microscopio,Microscópio,顕微鏡,,,显微镜,XX
$microscope_tooltip,,Used to identify bee traits,XX,Sert à identifier les caractéristiques des abeilles,Si usa per identificare le caratteristiche delle api.,Zur Identifizierung von Bieneneigenschaften,Úsalo para identificar los rasgos de las abejas.,Usado para identificar características das abelhas,ハチの特徴を確認するのに使う,,,用来识别蜜蜂的特性,XX
$noticeboard_name,,Town Noticeboard,XX,Panneau d'affichage,Bacheca cittadina,Schwarzes Brett der Stadt,Tablero de anuncios del pueblo,Quadro de avisos da Cidade,街の掲示板,,,小镇公告栏,XX
$noticeboard_tooltip,,Help out the people of APICO!,XX,Aide les habitants d'APICO !,Aiuta la gente di APICO!,Unterstütze die Leute auf APICO!,¡Ayuda a los habitantes de APICO!,Ajude as pessoas de APICO!,APICOの人々を助けよう！,,,帮帮蜂语镇的居民吧!,XX
$pot1_name,,Small Flower Pot,XX,Petit pot de fleurs,Fioriera piccola,Kleiner Blumentopf,Florero pequeño,Vaso de flores pequeno,小さな植木鉢,,,小花盆,XX
$pot2_name,,Large Flower Pot,XX,Grand pot de fleurs,Fioriera grande,Großer Blumentopf,Florero grande,Vaso de flores grande,大きな植木鉢,,,大花盆,XX
$pot_tooltip,,"Used to place flowers, and prevents flowers from spreading",XX,Sert à placer les fleurs et empêche les fleurs de se propager,Si usa per mettere dei fiori e impedire che si diffondano in modo incontrollato.,"Wird verwendet, um Blumen zu pflanzen, und zu verhindern, dass sich die Blumen ausbreiten",Úsalo para colocar flores y evitar su propagación.,"Usado para colocar flores, e impede as flores de se espalharem",花を植えるのに使う。花が増殖するのを防ぐ,,,"用来放置花, 并能阻止花蔓延",XX
$pot3_name,,Hydroponic Flower Pot,XX,Pot de fleurs hydroponique,Fioriera idroponica,Wasserblumentopf,Florero hidropónico,Vaso de flores hidropônico,水耕栽培用ポット,,,水培花盆,XX
$pot3_tooltip,,"Used to place aquatic flowers, and prevents flowers from spreading",XX,Sert à placer les fleurs aquatiques et empêche les fleurs de se propager,Si usa per mettere dei fiori acquatici e impedire che si diffondano in modo incontrollato.,"Wird verwendet, um Wasserblumen zu pflanzen, und zu verhindern, dass sich die Blumen ausbreiten",Úsalo para colocar flores acuáticas y evitar su propagación.,"Usado para colocar flores aquáticas, e impede as flores de se espalharem",水辺に咲く花を植えておくのに使う。花が増殖するのを防ぐ,,,"用来放置水生花, 并能阻止花蔓延",XX
$predictor_name,,Predictor,XX,Prédicteur,Predittore,Vorhersager,Pronosticador,Preditor,予測器,,,预测器,XX
$predictor_tooltip,,Used to predict the potential offspring of a Queen,XX,Sert à prévoir la descendance potentielle d'une reine,Si usa per prevedere la prole potenziale di una regina.,Dient zur Vorhersage der potenziellen Nachkommen einer Königin,Úsalo para predecir la posible cantidad de crías que dará una reina.,Usado para prever a potencial prole de uma Rainha,女王バチの子孫の種を予測する,,,用来预测蜂后可能诞生的后代,XX
$rack_name,,Bottle Rack,XX,Porte-bouteilles,Portabottiglie,Flaschenregal,Estante de botellas,Estante de Garrafas,ボトルラック,,,瓶架,XX
$rack_tooltip,,Used to store and display bottles,XX,Sert à la fois de stockage et de présentoir pour les bouteilles,Si usa per riporre ed esibire le bottiglie.,Dient der Aufbewahrung und Präsentation von Flaschen,Úsalo para guardar y exhibir botellas.,Usada para guardar e mostrar garrafas,ボトルを保管して展示しておくのに使う,,,用来存放并展示瓶子,XX
$raintank_name,,Rain Tank,XX,Récupérateur d'eau,Recipiente per acqua piovana,Regenfass,Tanque de lluvia,Cisterna,雨水タンク,,,雨水缸,XX
$raintank_tooltip,,Collects rain water to be used to make Apicola!,XX,"Collecte l'eau de pluie, utilisée pour produire de l'apicola !",Raccoglie l'acqua piovana da usare per preparare l'Apicola!,Sammelt Regenwasser für die Apicola-Produktion!,¡Recoge agua de lluvia para fabricar Apicola!,Coleta água da chuva usada para criar Apicola!,ハチミツジルを作るのに必要な雨水をためておこう！,,,收集雨水用来制造蜂露!,XX
$rehab_name,,Rehabeelitator,XX,Réhabeillitateur,Riapilitatore,Auswilderer,Recuperador,Reabelhitador,リハビリテーター,,,复原器,XX
$rehab_tooltip,,"Used to release bees back into the wild, adding to their conservation status",XX,"Sert à relâcher les abeilles dans la nature, ce qui renforce leur statut de conservation",Si usa per liberare in natura le api e migliorare il loro stato di conservazione.,"Wird verwendet, um Bienen wieder in die freie Wildbahn zu entlassen und so ihren Schutzstatus zu verbessern","Úsalo para liberar abejas a la naturaleza, lo que mejora su estado de conservación.","Usado para soltar as abelhas de volta na selva, melhorando a situação de conservação",ハチを野生に返すときに使う。保護状態が向上する,,,"用来将蜜蜂放归野外, 提高他们的保护状态",XX
$sawbench_name,,Sawbench,XX,Banc de scie,Banco sega,Sägebank,Sierra,Serra de mesa,ノコ台,,,锯床,XX
$sawbench_tooltip,,"Used to process Logs into Planks, and Planks into Sticks",XX,"Sert à couper les bûches en planches, et les planches en tiges",Si usa per trasformare i tronchi in assi e le assi in bastoncini.,Zur Verarbeitung von Stämmen zu Brettern und von Brettern zu Stöcken,Úsala para transformar tablas en troncos y tablas en varas.,"Usada para transformar Troncos em Tábuas, e Tábuas em Varas",木の丸太を板にし、板を棒にするときに使う,,,"用来将原木处理成木板, 或将木板处理成木棍",XX
$sawmill_name,,Sawmill,XX,Scierie,Segheria,Sägewerk,Aserradero,Serraria,製材機,,,锯木机,XX
$sawmill_tooltip,,"Used to process Logs into Planks, and Planks into Sticks",XX,"Sert à couper les bûches en planches, et les planches en tiges",Si usa per trasformare i tronchi in assi e le assi in bastoncini.,Zur Verarbeitung von Stämmen zu Brettern und von Brettern zu Stöcken,Úsalo para transformar tablas en troncos y tablas en varas.,"Usada para transformar Troncos em Tábuas, e Tábuas em Varas",木の丸太を板にし、板を棒にするときに使う,,,"用来将原木处理成木板, 或将木板处理成木棍",XX
$sawmill2_name,,Auto-Sawmill,XX,Scierie automatique,Segheria automatica,Automatisches Sägewerk,Aserradero automático,Serraria Automática,自動製材機,,,自动锯木机,XX
$sawmill2_tooltip,,"Used to process Logs into Planks, and Planks into Sticks. Powered by nearby hives, uses 1BV per second!",XX,"Sert à couper les bûches en planches, et les planches en tiges. Alimentée par les ruches environnantes, consomme 1 VA par seconde !","Si usa per trasformare i tronchi in assi e le assi in bastoncini. Alimentata dagli alveari vicini, consuma 1aV al secondo!",Verarbeitet Baumstämme zu Brettern und Bretter zu Stöcken. Wird von Bienenstöcken in der Nähe angetrieben und verbraucht 1BV pro Sekunde!,Úsalo para transformar tablas en troncos y tablas en varas. Se alimenta de las colmenas cercanas ¡y usa 1 V por segundo!,"Usada para transformar Troncos em Tábuas, e Tábuas em Varas. Alimentada pelas colmeias próximas, usa 1AV por segundo!",木の丸太を板にし、板を棒にするときに使う。近くにある巣から毎秒1ビーボルトの電力を得ている！,,,"用来将原木处理成木板, 或将木板处理成木棍. 由附近的巢供能, 需要1蜂伏/秒!",XX
$shrine_name,,Hivemother Shrine,XX,Sanctuaire de la Sainte-Reine,Santuario della Madre degli Alveari,Schrein der Bienenmutter,Templo de la Madre de la Colmena,Templo da Mãe das Colmeias,巣の主の神社,,,巢母神龛,
$shrine_tooltip,,A mysterious looking platform with 6 idol shaped slots,XX,Une plateforme mystérieuse dotée de 6 emplacements en forme d'idoles,Una piattaforma dall'aspetto misterioso con sei alloggiamenti a forma di idolo.,Eine geheimnisvoll aussehende Plattform mit sechs idolförmigen Schlitzen,Una plataforma de aspecto misterioso con seis espacios con forma de tótem.,Uma plataforma misteriosa com 6 espaços no formato de estatuetas,像の形をした6つのスロットがある、謎に満ちた空間,,,"外观神秘的平台, 上有6个神像形状的槽",
$sign_name,,Sign,XX,Panneau,Cartello,Schild,Cartel,Placa,看板,,,标牌,XX
$sign_notice,,Used to write notes and messages,XX,Sert à écrire des messages,Si usa per scrivere note e messaggi.,Zum Schreiben von Notizen und Nachrichten,Úsalo para escribir notas y mensajes.,Usada para escrever mensagens e avisos,メモやメッセージを書くのに使う,,,用来写上备注和讯息,XX
$smoker_name,,Smoker,XX,Enfumoir,Affumicatore,Smoker,Ahumador,Fumigador,燻煙器,,,喷烟器,XX
$smoker_tooltip,,Used to calm down agressive bee species,XX,Sert à apaiser les abeilles agressives,Si usa per calmare delle specie di api particolarmente aggressive.,Wird zur Beruhigung aggressiver Bienen eingesetzt,Úsalo para tranquilizar a las especies agresivas.,Usado para acalmar espécies agressivas de abelhas,怒りやすい種を落ち着けたいときに使う,,,用来安抚攻击性蜂种,XX
$squeezer_name,,Squeezer,XX,Compresseur,Spremitore,Presse,Exprimidor,Espremedor,圧搾器,,,榨取器,XX
$squeezer_tooltip,,Used to squeeze Resin from Logs and Acorns,XX,Sert à extraire la résine des bûches et des glands,Si usa per spremere la resina da tronchi e ghiande.,Wird für das Auspressen von Harz aus Baumstämmen und Eicheln verwendet,Úsalo para exprimir la resina de troncos y bellotas.,Usado para espremer Resina de Troncos e Bolotas,丸太やドングリから樹脂を搾り取るのに使う,,,用来从原木和橡实中榨取树脂,XX
$squeezer2_name,,Auto-Squeezer,XX,Compresseur automatique,Spremitore automatico,Automatische Presse,Exprimidor automático,Espremedor Automático,自動圧搾機,,,自动榨取器,XX
$squeezer2_tooltip,,"Used to squeeze Resin from Logs and Acorns. Powered by nearby hives, uses 2BV per second!",XX,"Sert à extraire la résine des bûches et des glands. Alimenté par les ruches environnantes, consomme 2 VA par seconde !","Si usa per spremere la resina da tronchi e ghiande. Alimentato dagli alveari vicini, consuma 2aV al secondo!","Wird verwendet, um Harz aus Baumstämmen und Eicheln zu pressen. Wird von Bienenstöcken in der Nähe angetrieben und verbraucht 2BV pro Sekunde!",Úsalo para exprimir la resina de troncos y bellotas. Se alimenta de las colmenas cercanas ¡y usa 2 V por segundo!,"Usado para espremer Resina de Troncos e Bolotas. Alimentado por colmeias próximas, usa 2AV por segundo!",丸太やドングリから樹脂を搾り取るのに使う。近くの巣から毎秒2ビーボルトの電力を得ている！,,,"用来从原木和橡实中榨取树脂. 由附近的巢供能, 需要2蜂伏/秒!",XX
$tapper_name,,Tapped Tree,XX,Arbre entaillé,Albero con rubinetto,Angezapfter Baum,Árbol con grifo,Árvore Furada,樹脂を搾り取った木,,,取脂树,XX
$tapper_tooltip,,Will produce Resin regularly until the tree is fully drained,XX,Produira de la résine régulièrement jusqu'à être complètement drainé,Produrrà resina regolarmente fin quando l'albero non sarà completamente prosciugato.,"Produziert regelmäßig Harz, bis der Baum leergesaugt ist",Producirá resina hasta que el árbol se agote.,Produzirá Resina regularmente até que a árvore esteja completamente esgotada,木が完全に乾ききるまで樹脂を生成し続ける,,,"会定期产出树脂, 直到树脂完全取干",XX
$uncapper_name,,Uncapper,XX,Désoperculateur,Disopercolatore,Schaber,Destapador,Desoperculador,スペース製造器,,,除盖器,XX
$uncapper_tooltip,,Used to uncap Filled Frames for use in an Extractor,XX,Sert à désoperculer les cadres remplis pour les passer à l'extracteur,Si usa per disopercolare i telai opercolati per usarli in un estrattore.,"Wird verwendet, um gefüllte Rähmchen zur Verwendung in einem Extraktor abzuschaben",Destapa los cuadros llenos para usarlos en un extractor.,Usado para abrir Quadros Cheios para serem usados em Extratores,いっぱいになったフレームを抽出器で使うために空きスペースを作る,,,用来将已满的巢框除盖以在抽取器中使用,XX
$uncapper2_name,,Auto-Uncapper,XX,Désoperculateur automatique,Disopercolatore automatico,Automatischer Aufschaber,Destapador automático,Desoperculador Automático,自動スペース製造器,,,自动除盖器,XX
$uncapper2_tooltip,,"Used to uncap Filled Frames for use in an Extractor. Powered by nearby hives, uses 2BV per second!",XX,"Sert à désoperculer les cadres remplis pour les passer à l'extracteur. Alimenté par les ruches environnantes, consomme 2 VA par seconde !","Si usa per disopercolare i telai opercolati per usarli in un estrattore. Alimentato dagli alveari vicini, consuma 2aV al secondo!","Wird verwendet, um gefüllte Rähmchen zur Verwendung in einem Extraktor abzuschaben. Wird von Bienenstöcken in der Nähe angetrieben und verbraucht 2BV pro Sekunde!",Destapa los cuadros llenos para usarlos en un extractor. Se alimenta de las colmenas cercanas ¡y usa 2 V por segundo!,"Usado para abrir Quadros Cheios para serem usados em Extratores. Alimentado por colmeias próximas, usa 2AV por segundo!",いっぱいになったフレームを抽出器で使うために空きスペースを作る。近くにある巣から毎秒2ビーボルトの電力を得ている！,,,"用来将已满的巢框除盖以在抽取器中使用. 由附近的巢供能, 需要2蜂伏/秒!",XX
$uncappingbench_name,,Uncapping Bench,XX,Bac à désoperculer,Banco da disopercolazione,Werkbank zur Aufschabung,Mesa de destape,Mesa de Desoperculação,スペース製造台,,,除盖台,XX
$uncappingbench_tooltip,,Used to uncap Filled Frames for use in an Extractor,XX,Sert à désoperculer les cadres remplis pour les passer à l'extracteur,Si usa per disopercolare i telai opercolati per usarli in un estrattore.,"Wird verwendet, um gefüllte Rahmen zur Verwendung in einem Extraktor aufzuschaben",Destapa los cuadros llenos para usarlos en un extractor.,Usada para abrir Quadros Cheios para serem usados em Extratores,いっぱいになったフレームを抽出器で使うために空きスペースを作る,,,用来将已满的巢框除盖以在抽取器中使用,XX
$workbench_name,,Workbench,XX,Établi,Tavolo da lavoro,Werkbank,Mesa de trabajo,Bancada de trabalho,作業台,,,工作台,XX
$workbench_tooltip,,"Used for crafting machines, tools, beekeeping items, and decorative items",XX,"Sert à la fabrication de machines, d'outils, d'articles d'apiculture et de déco.","Si usa per realizzare macchine, attrezzi, oggetti da apicoltura e oggetti decorativi.","Für Maschinen, Werkzeugen, Imkerei- und Dekoartikel","Se usa para crear máquinas, herramientas y objetos de decoración y apicultura.","Usada para criar máquinas, ferramentas, itens de apicultura e itens decorativos",機械や道具、養蜂アイテム、装飾アイテムを作るのに使う,,,"用来制造机器, 工具, 养蜂道具以及装饰物品",XX
$bench_name,,Bench,XX,Banc,Panchina,Bank,Banco,Banco,ベンチ,,,长凳,XX
$bench_tooltip,,"Used to let you take a nap, which makes time pass quicker",XX,"Sert à faire une sieste, pour faire passer le temps plus vite",Si usa per farti schiacciare un pisolino e far passare il tempo più velocemente.,"Wird verwendet, um ein Nickerchen zu machen, wodurch die Zeit schneller vergeht","Aquí puedes dormir una siesta, que hará que el tiempo pase más rápido.","Pode ser usada para tirar um cochilo, fazendo o tempo passar mais rápido",仮眠をとることができ、時間がはやく進む,,,"你可以在上面小憩, 使时间流逝加快",XX
$bed_name,,Bed,XX,Lit,Letto,Bett,Cama,Cama,ベッド,,,床,XX
$bed_tooltip,,"Used to let you sleep, which makes time pass a lot quicker. Also sets your spawn point in case you get stuck! Hold Φ for 5s to respawn.",XX,Pour dormir et faire passer le temps plus vite. Définit également ton point de réapparition en cas de problème ! Maintiens Φ pendant 5 sec pour réapparaître.,"Si usa per farti dormire, il che farà passare il tempo in modo molto più rapido. Imposta anche il tuo punto di riapparizione in caso di problemi! Tieni premuto Φ per 5 secondi per riapparire.","Wird zum Schlafen verwendet, wodurch die Zeit viel schneller vergeht. Legt auch deinen Startpunkt fest, falls du mal stecken bleibst! Drücke Φ 5s lang, um zurückzukehren.","Aquí puedes dormir para que el tiempo pase mucho más rápido. Además, ¡funciona como punto de reaparición en caso de que te atasques! Mantén Φ durante cinco segundos para volver a aparecer.","Usada para dormir, fazendo o tempo passar bem mais rápido. Também marca seu ponto de ressurgimento, caso fique preso! Segure Φ por 5s para ressurgir.",ここでは寝ることができ、時間がかなりはやくすすむ。行き詰まったときのリスポーン地点も設定できる！ Φを5秒間長押しでリスポーン。,,,"你可以在上面小憩, 使时间流逝大幅加快. 万一你的人物卡住, 就可以在这里重生! 长按Φ5秒以重生.",XX
$logs_name,,Logs,XX,Bûches,Tronchi,Holzstämme,Troncos,Troncos,丸太,,,原木,XX
$logs_tooltip,,"Used in crafting, can be chopped into Planks in a Sawbench",XX,"Servent à l'artisanat, peuvent être coupées en planches dans un banc de scie",Si usano per creare oggetti. Possono essere trasformati in assi usando un banco sega.,Wird für die Herstellung von Objekten verwendet und kann auf einer Sägebank zu Brettern zersägt werden.,Se usan para crear objetos. Puedes transformarlos en tablas con una sierra.,"Usados em criação, podem ser cortados em Tábuas com uma Serra de mesa",クラフトに使う。ノコ台を使って木の板にすることができる,,,"用来制造物品, 可通过锯床切成木板",XX
$planks1_name,,Wood Planks,XX,Planches en bois,Assi di Legno,Holzbretter,Tablas de madera,Tábuas de Madeira,木の板,,,木板,XX
$planks1_tooltip,,"Used in crafting, can be chopped into Sticks in a Sawbench",XX,"Servent à l'artisanat, peuvent être coupées en tiges dans un banc de scie",Si usano per creare oggetti. Possono essere trasformati in bastoncini usando un banco sega.,Wird für die Herstellung von Objekten verwendet und kann auf der Sägebank zu Stöcken zerkleinert werden.,Se usan para crear objetos. Puedes transformarlas en varas con una sierra.,"Usadas em criação, podem ser cortadas em Varas com uma Serra de mesa",クラフトに使う。ノコ台を使って木の棒にすることができる,,,"用来制造物品, 可通过锯床切成木棍",XX
$planks2_name,,Infused Wood Planks,XX,Planches en bois infusées,Assi di legno infusi,Behandelte Bretter,Tablas de madera infusionadas,Tábuas de Madeira Infundida,強化された木の板,,,注脂木板,XX
